latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-35.01871,138.6157937,,Coles,supermarket,SA,Item 133,75%,0.21,TerryWhite Chemmart Main Road Blackwood,733808,50000,12,85,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-32.4905,137.7847,,Port Augusta Medical Centre,medical_centre,SA,Item 136,70%,0.69,United Chemist Port Augusta,12930,12930,4,4,0.2,33618,4.8,False,,,853380.0,906366.0,-52986.0,657500,-0.0806,999.0,-1008548.73,597366.0,-238863.63,-0.3633,-2240045.84,1109394.0,132375.78,0.2013,219530.71
-34.9479,138.5977,"Simpson Parade, Wayville, Adelaide, City of Unley, South Australia, 5034, Australia",Unley Medical Centre,medical_centre,SA,Item 136,95%,0.53,Chemist King Discount Pharmacy,196349,50000,71,170,0.2,130000,6.4,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8926587,138.5515648,,Drakes,supermarket,SA,Item 133,70%,0.50,Midwest Pharmacy,1153989,50000,51,156,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9759747,138.51801,,Aldi,supermarket,SA,Item 133,70%,0.38,Bayside Pharmacy Practice,833204,50000,30,108,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8321,138.6836,,Westfield Tea Tree Plaza,shopping_centre,SA,Item 132,85%,0.24,Modbury Triangle Pharmacy,441097,50000,33,92,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9345345,138.5990225,,IGA,supermarket,SA,Item 133,65%,0.45,Centre Pharmacy,196349,50000,71,173,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-33.1857282,138.0102996,,Aldi,supermarket,SA,Item 133,70%,0.62,TerryWhite Chemmart Port Pirie,13708,13708,4,4,0.2,35640,0.0,False,,,904728.0,942309.6,-37581.6,657500,-0.0572,999.0,-906489.79,633309.6,-231854.63,-0.3526,-2193609.02,1176146.4,157074.17,0.2389,383165.22
-35.5303157,138.6381617,,Aldi,supermarket,SA,Item 133,70%,0.67,TerryWhite Chemmart Hayborough Pharmacy,16709,16709,5,5,0.2,43443,0.0,False,,,1102794.0,1080955.8,21838.2,657500,0.0332,30.11,-512815.13,771955.8,-204818.62,-0.3115,-2014487.05,1433632.2,252343.91,0.3838,1014356.91
-34.9157539,138.6280969,,Aldi,supermarket,SA,Item 133,70%,0.37,TerryWhite Chemmart Stepney,196349,50000,72,151,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
