latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-37.5847377,143.8419352,,ALDI Sebastopol,supermarket,VIC,"Item 133, Item 134",70%,0.27,UFS Dispensaries Sebastopol,105435,50000,22,30,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.3316698,144.3198144,,Coles,supermarket,VIC,Item 133,75%,0.39,Priceline Pharmacy Torquay,22998,22998,5,5,0.2,59794,0.0,False,YES,VIC Growth Area - Surf Coast,1517868.0,1486507.6,31360.4,657500,0.0477,20.97,-449727.6,1062507.6,-171161.02,-0.2603,-1791494.98,1973228.4,348494.51,0.53,1651384.5
-38.1744441,146.258408,,Coles,supermarket,VIC,Item 133,75%,0.31,Soul Pattinson Pharmacy Moe,15958,15958,5,6,0.2,41490,0.0,False,,,1053228.0,1066259.6,-13031.6,657500,-0.0198,999.0,-743838.4,737259.6,-234584.38,-0.3568,-2211694.46,1369196.4,210502.67,0.3202,737145.65
-37.8078975,144.9486199,,ALDI,supermarket,VIC,Item 133,70%,0.38,Chemist Warehouse,196349,50000,127,309,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.17152752,144.34623127999998,,Pho Bowl,shopping_centre,VIC,Item 134,55%,0.24,Pharmacy 4 Less Belmont,157079,50000,37,49,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.7578952,144.9638489,,Woolworths Metro,supermarket,VIC,Item 133,75%,0.35,Amcal,4345255,50000,92,294,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-36.7038221,144.3168295,,ALDI,supermarket,VIC,Item 133,70%,0.16,Chemist Warehouse Epsom Village,54102,50000,3,20,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-36.8057259,144.357169,,Strathfieldsaye SUPA IGA,supermarket,VIC,Item 133,65%,0.14,Bendigo UFS Strathfieldsaye,14502,14502,1,16,0.4,75410,0.0,False,,,1914264.0,1763984.8,150279.2,657500,0.2286,4.38,338146.44,1339984.8,-117052.96,-0.178,-1433012.29,2488543.2,539160.98,0.82,2914609.21
-37.7978511,144.9779798,,Coles,supermarket,VIC,Item 133,75%,0.38,Chemist Warehouse,196349,50000,131,330,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.8548897,144.9987132,,The Avenue Hospital,hospital,VIC,Item 135,55%,0.34,TerryWhite Chemmart Prahran Midnight,4492086,50000,96,274,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.7544234,144.9155326,,Foodworks,supermarket,VIC,Item 133,55%,0.30,Chemist Warehouse,4042824,50000,76,253,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.1436485,144.3480699,,Pholklore,shopping_centre,VIC,Item 134,55%,0.22,Chemist Warehouse Geelong West,157079,50000,30,51,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.8300256,144.9693817,,Foodworks,supermarket,VIC,Item 133,55%,0.35,Chemist Warehouse,196349,50000,125,304,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.184994,144.4540089,,ALDI,supermarket,VIC,Item 133,70%,0.12,Direct Chemist Outlet Leopold,53259,50000,2,25,0.3,195000,0.0,False,,,3600000.0,2944000.0,656000.0,657500,0.9977,1.0,3688704.03,2520000.0,3800.0,0.0058,-632323.82,4680000.0,1350000.0,2.0532,8286669.88
-36.7272792,146.9589454,,Woolworths,supermarket,VIC,Item 133,75%,0.29,Bright Pharmacy,2481,2481,1,1,0.4,12901,0.0,False,,,327492.0,558244.4,-230752.4,657500,-0.351,999.0,-2186306.42,229244.4,-333647.34,-0.5074,-2868017.41,425739.6,-138576.35,-0.2108,-1575611.41
