Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-33.7618,150.677,,Item 135,Hospital 'Nepean Hospital' (520 beds) with no adjacent pharmacy (nearest 877 m),80%,0.88,Priceline Penrith,Nepean Hospital,hospital,NSW,2026-02-14T17:00:32.955483,VERIFIED,All 2 nearby OSM pharmacies already in DB: Medicines R Us (1m); Chemist Warehouse (1m)
-31.0730412,150.9250841,,Item 135,Hospital 'Tamworth Rural Referral Hospital' (282 beds) with no adjacent pharmacy (nearest 822 m),80%,0.82,The Centre Pharmacy Tamworth,Tamworth Rural Referral Hospital,hospital,NSW,2026-02-14T17:00:32.959483,VERIFIED,All 3 nearby OSM pharmacies already in DB: Centre Pharmacy (1m); Chemist Warehouse (1m); Chemist Warehouse (1m)
-34.0606,150.8139,,Item 135,Hospital 'Campbelltown Hospital' (350 beds) with no adjacent pharmacy (nearest 655 m),80%,0.66,Campbelltown Chempro Chemist,Campbelltown Hospital,hospital,NSW,2026-02-14T17:00:32.958483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Ralph's Chemist (1m)
-33.9078,151.24,,Item 135,Hospital 'Prince of Wales Hospital' (450 beds) with no adjacent pharmacy (nearest 591 m),80%,0.59,Blooms The Chemist Online Pharmacy,Prince of Wales Hospital,hospital,NSW,2026-02-14T17:00:32.954483,VERIFIED,All 12 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); Simon's Pharmacy (1m); Chemist (1m)
-33.4306,151.3427,,Item 135,Hospital 'Gosford Hospital' (400 beds) with no adjacent pharmacy (nearest 466 m),80%,0.47,Chemist Warehouse,Gosford Hospital,hospital,NSW,2026-02-14T17:00:32.956483,VERIFIED,All 2 nearby OSM pharmacies already in DB: Chemist Warehouse (0m); Chemist Outlet (1m)
-36.50245156666667,148.83494199999998,,"Item 131, Item 133, Item 134","Near 'Cool Country Cuisine Gourmet Condiments' (supermarket); straight-line 15.21 km, est. route 19.77 km from nearest pharmacy | Supermarket 'Cool Country Cuisine Gourmet Condiments' (1,500 sqm) with no adjacent pharmacy (nearest 15.21 km) | Shopping centre 'Iona Gardens Cafe and Nursery' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,15.21,Berridale Pharmacy,Iona Gardens Cafe and Nursery,shopping_centre,NSW,2026-02-14T17:00:32.961483,VERIFIED,No pharmacies found in OSM within search radius
-32.7956471,149.97146563333334,,"Item 133, Item 134","Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 7.11 km) | Shopping centre 'The Globe Hotel' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'The Old Bank' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,6.92,Kandos-Rylstone Pharmacy,The Globe Hotel,shopping_centre,NSW,2026-02-14T17:00:33.022483,VERIFIED,No pharmacies found in OSM within search radius
-33.9946629,150.7245064,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.58 km)",75%,1.58,Oran Park Discount Chemist,Aldi,supermarket,NSW,2026-02-14T17:00:33.075483,VERIFIED,No pharmacies found in OSM within search radius
-33.7174132,150.8914674,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.37 km)",75%,1.37,Priceline Pharmacy The Ponds,Aldi,supermarket,NSW,2026-02-14T17:00:33.108484,VERIFIED,No pharmacies found in OSM within search radius
-33.4515842,151.3601353,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.28 km)",75%,1.28,Chemist Outlet Green Point,ALDI,supermarket,NSW,2026-02-14T17:00:33.137008,VERIFIED,No pharmacies found in OSM within search radius
-34.017678599999996,151.0806466,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.25 km) | Shopping centre 'Kareela Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.25,Oyster Bay Community Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:33.046483,VERIFIED,All 3 nearby OSM pharmacies already in DB: Oyster Bay Community Pharmacy (1m); David Wilson Chemist (1m); The Jannali Pharmacy (1m)
-33.8126989,151.0420988,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.21 km)",75%,1.21,Springfield Pharmacy,Aldi,supermarket,NSW,2026-02-14T17:00:33.107483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Health Information Pharmacy (1m)
-28.8502176,153.5541341,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.20 km)",75%,1.2,Blooms The Chemist Ballina,ALDI,supermarket,NSW,2026-02-14T17:00:33.131483,VERIFIED,No pharmacies found in OSM within search radius
-33.95494505,150.94403655000002,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.19 km) | Shopping centre 'Wattle Grove Shopping Village' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.19,Chen's Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:33.047485,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chen's Pharmacy (1m)
-33.96849375,151.06491499999998,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 1.13 km) | Shopping centre 'Mortdale Plaza' (GLA 6,000 sqm) with supermarket but no pharmacy",75%,1.13,Diana's Pharmacy,Woolworths,supermarket,NSW,2026-02-14T17:00:33.023484,VERIFIED,All 4 nearby OSM pharmacies already in DB: Diana's Pharmacy (1m); The Heritage Pharmacy (1m); Mullanes Pharmacy (1m)
-33.778528,151.107676,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 1.11 km)",75%,1.11,Mu Hospital Pharmacy,Woolworths,supermarket,NSW,2026-02-14T17:00:32.963483,VERIFIED,All 4 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Unknown Pharmacy (1m); Amcal (1m)
-33.86823735,150.92311310000002,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.10 km) | Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.10 km)",75%,1.1,Wakeley Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:33.024484,VERIFIED,All 1 nearby OSM pharmacies already in DB: Advantage Pharmacy Wakeley (1m)
-34.0853256,150.8009167,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.09 km)",75%,1.09,Bradbury Village Pharmacy,Aldi,supermarket,NSW,2026-02-14T17:00:33.186008,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemist Warehouse (1m)
-34.5708912,150.8005735,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.07 km)",75%,1.07,Albion Park Rail Pharmacy,ALDI,supermarket,NSW,2026-02-14T17:00:33.097483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Night & Day Chemist (1m)
