Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-13.0464834,131.0278492,,Item 131,"Near 'Batchelor General Store' (supermarket); straight-line 38.28 km, est. route 49.76 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,38.28,Berry Springs Pharmacy,Batchelor General Store,supermarket,NT,2026-02-14T21:57:47.566955,371,371,371,Batchelor,371,0.07,389.5,0,0,0,0,0,0.0,,14201.9,,
-13.0457777,131.0303467,,Item 131,"Near 'Batchelor Health Centre' (gp); straight-line 38.21 km, est. route 49.67 km from nearest pharmacy",70%,38.21,Berry Springs Pharmacy,Batchelor Health Centre,gp,NT,2026-02-14T21:57:47.570957,371,371,371,Batchelor,371,0.24,389.5,0,0,0,0,0,0.0,,14175.9,,
-35.5067732,139.1328016,,"Item 131, Item 134A","Near 'Health Clinic' (gp); straight-line 122.76 km, est. route 159.58 km from nearest pharmacy | Very remote -- 'Health Clinic' (gp) is 122.76 km from nearest pharmacy (threshold 90 km)",90%,122.76,Gove Pharmacy,Health Clinic,gp,NT,2026-02-14T21:57:47.516438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,12276.0,,
-22.8025328,134.4542296,,"Item 131, Item 134A","Near 'Engawala Health Centre' (gp); straight-line 114.72 km, est. route 149.14 km from nearest pharmacy | Very remote -- 'Engawala Health Centre' (gp) is 114.72 km from nearest pharmacy (threshold 90 km)",90%,114.72,United Chemists Northside Pharmacy NT,Engawala Health Centre,gp,NT,2026-02-14T21:57:47.545438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,11472.0,,
-24.1247108,133.0863405,,"Item 131, Item 134A","Near 'Wallace Rockhole Health Centre' (gp); straight-line 90.75 km, est. route 117.98 km from nearest pharmacy | Very remote -- 'Wallace Rockhole Health Centre' (gp) is 90.75 km from nearest pharmacy (threshold 90 km)",90%,90.75,Territory Pharmacy Alice Springs,Wallace Rockhole Health Centre,gp,NT,2026-02-14T21:57:47.510439,107,107,107,Unknown,0,-1,144.5,0,0,0,0,0,0.0,,9710.2,,
-14.2671101,132.8285266,,Item 131,"Near 'Manyallaluk Health Centre' (gp); straight-line 64.54 km, est. route 83.91 km from nearest pharmacy",70%,64.54,Pharmasave Katherine Pharmacy,Manyallaluk Health Centre,gp,NT,2026-02-14T21:57:47.574955,108,108,108,Unknown,0,-1,113.4,0,0,0,0,0,0.0,,6970.3,,
-12.249838,136.8926673,,Item 131,Near 'Yirrkala Health Centre' (gp); route distance 19.50 km from nearest pharmacy (verified via OSRM),85%,19.50,Gove Pharmacy,Yirrkala Health Centre,gp,NT,2026-02-14T21:57:47.559966,657,657,3924,Yirrkala,657,0.54,837.7,0,0,1,0,1,1.0,,6405.8,,
-23.696635,133.8408611,,Item 133,"Supermarket 'Larapinta IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 3.52 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,3.52,United Chemists Northside Pharmacy NT,Larapinta IGA,supermarket,NT,2026-02-14T21:57:47.579955,26255,26679,26908,Alice Springs,24855,4.12,17341.4,5,5,6,2,4,17.0,"United Chemists Northside Pharmacy NT (3.5km, ind); United Chemists Alice Springs (3.9km, ind); Alice Springs Pharmacy (4.1km, ind)",5217.2,YES,"Urban fringe: 26,679 pop, 3.5km gap, low competition"
-12.5386826,130.7003865,,Item 131,"Near 'Belyuen Health Centre' (gp); straight-line 17.10 km, est. route 22.23 km from nearest pharmacy",70%,17.10,Chemist Warehouse Darwin - Mitchell Street,Belyuen Health Centre,gp,NT,2026-02-14T21:57:47.573956,213,213,635,Wagait Beach,422,12.57,223.6,0,0,0,0,0,0.0,,3642.3,,
-12.4258458,130.8633895,,Item 134,"Shopping centre 'Winnellie Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.99,Chemist Warehouse,Winnellie Shopping Centre,shopping_centre,NT,2026-02-14T21:57:47.581955,122207,122207,122629,The Narrows,708,0.36,53771.1,10,21,33,20,13,74.0,"Chemist Warehouse (2.0km, chain); Blooms The Chemist Parap (2.2km, chain); Blooms The Chemist Parap (2.4km, chain)",3242.6,,
-14.5388842,132.1748538,,Item 131,Near 'Binjari Health Centre (Bottom Camp)' (gp); route distance 17.64 km from nearest pharmacy (verified via OSRM),85%,17.64,Territory Pharmacy Terrace,Binjari Health Centre (Bottom Camp),gp,NT,2026-02-14T21:57:47.561955,500,500,6480,Katherine,5980,12.63,637.5,0,0,2,0,2,2.0,,2940.0,,
-14.5521135,132.1827508,,Item 131,Near 'Binjari Health Centre (Top Camp)' (gp); route distance 16.15 km from nearest pharmacy (verified via OSRM),85%,16.15,Territory Pharmacy Terrace,Binjari Health Centre (Top Camp),gp,NT,2026-02-14T21:57:47.560955,500,500,6480,Katherine,5980,13.05,637.5,0,0,2,0,2,2.0,,2691.7,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.18 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.18,Blooms The Chemist Parap,IGA,supermarket,NT,2026-02-14T21:57:47.580955,122207,122207,122629,Fannie Bay,2624,0.29,63547.6,10,21,21,13,8,58.5,"Blooms The Chemist Parap (1.2km, chain); Blooms The Chemist Parap (1.5km, chain); Territory Pharmacy Stuart Park (2.5km, ind)",2423.6,,
-12.3805,130.8825,,Item 132,"Major shopping centre 'Casuarina Square' (GLA 46,000 sqm, est. 230 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.52,PharmaSave,Casuarina Square,shopping_centre,NT,2026-02-14T21:57:47.564955,12931,135138,135138,Wagaman,2163,0.49,57433.7,12,18,28,19,9,67.5,"PharmaSave (0.5km, ind); United Chemists Casuarina (0.6km, ind); Chemist Warehouse (0.6km, chain)",1025.9,,
-23.6960618,133.8900884,,Item 133,"Supermarket 'IGA East Side' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 631 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.63,Priceline Pharmacy Alice Springs,IGA East Side,supermarket,NT,2026-02-14T21:57:47.578956,26255,26908,26908,Alice Springs,24855,0.93,8745.1,5,5,6,2,4,17.0,"Priceline Pharmacy Alice Springs (0.6km, chain); Priceline Pharmacy Alice Springs (0.8km, chain); Alice Springs Pharmacy (1.0km, ind)",941.8,,
-12.4611433,130.8424521,"McMinn Street, Darwin City, Darwin, City of Darwin, Northern Territory, 0800, Australia",Item 136,"Medical centre 'Darwin Medical Centre' — 10 GPs (8.0 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 383 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.38,Blooms The Chemist Darwin Galleria,Darwin Medical Centre,medical_centre,NT,2026-02-14T21:57:47.460439,122207,122207,122629,Darwin,122207,0.59,34829.0,8,12,27,18,9,56.0,"Blooms The Chemist Darwin Galleria (0.4km, chain); Chemist Warehouse (0.5km, chain); Chemist Warehouse (0.6km, chain)",814.7,,
-12.3574419,130.8819161,,Item 135,"Hospital 'Darwin Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 243 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.24,Territory Pharmacy Northpharm,Darwin Private Hospital,hospital,NT,2026-02-14T21:57:47.582955,7896,66847,130103,Tiwi,2562,0.15,11029.8,10,15,22,13,9,53.5,"Territory Pharmacy Northpharm (0.2km, ind); PharmaSave Casuarina Village Pharmacy (1.6km, ind); Casuarina Pharmacy (2.0km, ind)",294.4,,
-12.4816395,130.9874104,"Minorelli Court, Gray, Palmerston, City of Palmerston, Northern Territory, 0830, Australia",Item 136,"Medical centre 'Palmerston Medical Centre' — 10 GPs (8.0 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 477 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.48,Territory Pharmacy Palmerston,Palmerston Medical Centre,medical_centre,NT,2026-02-14T21:57:47.461439,9567,11042,13638,Gray,3288,0.68,3147.0,14,19,21,12,9,60.0,"Territory Pharmacy Palmerston (0.5km, ind); TerryWhite Chemmart Palmerston (0.7km, chain); Palmerston Health Centre Pharmacy (0.8km, ind)",86.9,YES,NT Growth Area - Palmerston
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 139 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Unknown Pharmacy,Coles,supermarket,NT,2026-02-14T21:57:47.565955,6261,7736,10332,Farrar,537,0.76,1740.6,14,19,21,12,9,60.0,"Unknown Pharmacy (0.1km, ind); TerryWhite Chemmart Palmerston (0.2km, chain); Territory Pharmacy Palmerston (0.2km, ind)",17.8,,
-22.6129306,135.0364487,,"Item 131, Item 134A","Near 'Macdonald Downs Station Store' (supermarket); straight-line 168.42 km, est. route 218.95 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Macdonald Downs Station Store' (supermarket) is 168.42 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,168.42,United Chemists Northside Pharmacy NT,Macdonald Downs Station Store,supermarket,NT,2026-02-14T21:57:47.491438,0,0,0,Unknown,0,-1,0.0,0,0,0,0,0,0.0,,0.0,,
-15.7661619,130.0397629,,"Item 131, Item 134A","Near 'Bulla Health Centre' (gp); straight-line 139.08 km, est. route 180.81 km from nearest pharmacy | Very remote -- 'Bulla Health Centre' (gp) is 139.08 km from nearest pharmacy (threshold 90 km)",90%,139.08,Amcal+ Pharmacy Kununurra,Bulla Health Centre,gp,NT,2026-02-14T21:57:47.507438,0,0,0,Unknown,0,-1,0.0,0,0,0,0,0,0.0,,0.0,,
-14.7097833,134.5641539,,"Item 131, Item 134A","Near 'Urapunga Health Centre' (gp); straight-line 248.83 km, est. route 323.48 km from nearest pharmacy | Very remote -- 'Urapunga Health Centre' (gp) is 248.83 km from nearest pharmacy (threshold 90 km)",90%,248.83,Pharmasave Katherine Pharmacy,Urapunga Health Centre,gp,NT,2026-02-14T21:57:47.537438,0,0,0,Unknown,0,-1,0.0,0,0,0,0,0,0.0,,0.0,,
-14.954954,133.3025927,,"Item 131, Item 134A","Near 'Jilkminggan Health Centre' (gp); straight-line 124.08 km, est. route 161.30 km from nearest pharmacy | Very remote -- 'Jilkminggan Health Centre' (gp) is 124.08 km from nearest pharmacy (threshold 90 km)",90%,124.08,Pharmasave Katherine Pharmacy,Jilkminggan Health Centre,gp,NT,2026-02-14T21:57:47.553439,0,0,0,Unknown,0,-1,0.0,0,0,0,0,0,0.0,,0.0,,
-12.7178009,130.3497842,,Item 131,"Near 'The Lodge of Dundee' (supermarket); straight-line 60.03 km, est. route 78.04 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,60.03,Chemist Warehouse Darwin - Mitchell Street,The Lodge of Dundee,supermarket,NT,2026-02-14T21:57:47.568955,0,0,0,Unknown,0,-1,0.0,0,0,0,0,0,0.0,,0.0,,
