Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned
-36.8621245,147.2774822,,Item 131,"Near 'Falls Creek Medical Centre' (gp); straight-line 16.27 km, est. route 21.15 km from nearest pharmacy",70%,16.27,Mount Beauty Pharmacy,Falls Creek Medical Centre,gp,VIC,2026-02-14T12:23:28.200360
-36.745218,141.9372078,,Item 131,"Near 'Peter M. Sudholz Medical & Allied Health Centre' (gp); straight-line 23.37 km, est. route 30.38 km from nearest pharmacy",70%,23.37,Priceline Pharmacy Horsham,Peter M. Sudholz Medical & Allied Health Centre,gp,VIC,2026-02-14T12:23:28.201360
-37.9526412,143.3356478,,Item 131,"Near 'Lismore Community Health' (gp); straight-line 35.24 km, est. route 45.81 km from nearest pharmacy",70%,35.24,The Little Pharmacy & Shoe Shop,Lismore Community Health,gp,VIC,2026-02-14T12:23:28.203378
-37.558366,149.7534583,,Item 131,"Near 'Mallacoota Medical Centre' (hospital); straight-line 56.47 km, est. route 73.41 km from nearest pharmacy",70%,56.47,Eden Pharmacy,Mallacoota Medical Centre,hospital,VIC,2026-02-14T12:23:28.204360
-36.4499902,142.0244485,,Item 131,"Near 'Wimmera Health Care' (hospital); straight-line 33.24 km, est. route 43.21 km from nearest pharmacy",70%,33.24,Priceline Pharmacy Horsham,Wimmera Health Care,hospital,VIC,2026-02-14T12:23:28.205360
-37.5636617,149.151655,,Item 131,"Near 'Cann Valley Bush Nursing Centre' (hospital); straight-line 63.35 km, est. route 82.36 km from nearest pharmacy",70%,63.35,Orbost Pharmacy,Cann Valley Bush Nursing Centre,hospital,VIC,2026-02-14T12:23:28.206360
-35.6820249,142.6653918,,Item 131,"Near 'Woomelang & District Bush Nursing Centre' (hospital); straight-line 25.93 km, est. route 33.71 km from nearest pharmacy",70%,25.93,Sea Lake Pharmacy,Woomelang & District Bush Nursing Centre,hospital,VIC,2026-02-14T12:23:28.207360
-35.9382726,142.4216616,,Item 131,"Near 'Rural Northwest Health Beulah Campus' (hospital); straight-line 24.03 km, est. route 31.24 km from nearest pharmacy",70%,24.03,Mallee Pharmacy,Rural Northwest Health Beulah Campus,hospital,VIC,2026-02-14T12:23:28.208360
-37.6842068,143.3675052,,Item 131,"Near 'Skipton Hospital' (hospital); straight-line 28.35 km, est. route 36.86 km from nearest pharmacy",70%,28.35,UFS Dispensaries Beaufort,Skipton Hospital,hospital,VIC,2026-02-14T12:23:28.209360
-37.9242465,141.2754502,,Item 131,"Near 'Dartmoor & District Bush Nursing Centre' (hospital); straight-line 38.64 km, est. route 50.24 km from nearest pharmacy",70%,38.64,Heywood Pharmacy,Dartmoor & District Bush Nursing Centre,hospital,VIC,2026-02-14T12:23:28.211360
-36.6095617,143.2468538,,Item 131,"Near 'East Wimmera Health Service St Arnaud Campus' (hospital); straight-line 35.62 km, est. route 46.31 km from nearest pharmacy",70%,35.62,Caremore Pharmacy Donald,East Wimmera Health Service St Arnaud Campus,hospital,VIC,2026-02-14T12:23:28.212360
-36.381404,141.2460378,,Item 131,"Near 'Kaniava Hospital' (hospital); straight-line 36.56 km, est. route 47.52 km from nearest pharmacy",70%,36.56,Nhill Pharmacy,Kaniava Hospital,hospital,VIC,2026-02-14T12:23:28.213360
-37.6001429,141.6922333,,Item 131,"Near 'Coleraine District Health Service' (hospital); straight-line 25.40 km, est. route 33.02 km from nearest pharmacy",70%,25.40,Casterton Pharmacy,Coleraine District Health Service,hospital,VIC,2026-02-14T12:23:28.214030
-37.8773663,142.2824238,,Item 131,"Near 'Western District Health Service - Penshurst' (hospital); straight-line 25.86 km, est. route 33.62 km from nearest pharmacy",70%,25.86,Dunkeld Pharmacy,Western District Health Service - Penshurst,hospital,VIC,2026-02-14T12:23:28.215028
-36.7508127,145.5710032,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 177 m)",65%,0.18,Euroa Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.216028
-37.788969699999996,144.9892838,,Item 133,"Supermarket 'McCoppins Food & Wine' (1,500 sqm) with no adjacent pharmacy (nearest 150 m) | Supermarket 'Frootz on Parade' (1,500 sqm) with no adjacent pharmacy (nearest 203 m)",65%,0.15,Clifton Hill Pharmacy,McCoppins Food & Wine,supermarket,VIC,2026-02-14T12:23:28.218027
-37.9705899,145.0687847,,Item 133,"Supermarket 'Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 543 m)",65%,0.54,Direct Chemist Outlet Cheltenham,Supermarket,supermarket,VIC,2026-02-14T12:23:28.219028
-37.80356505,144.9774112,,Item 133,"Supermarket 'KimChi Korean Japanese Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 172 m) | Supermarket 'Sika Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 361 m)",65%,0.17,Chemist Warehouse,KimChi Korean Japanese Grocery,supermarket,VIC,2026-02-14T12:23:28.220027
-37.825805,144.957017,,Item 133,"Supermarket 'IGA X-press + Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 484 m)",65%,0.48,Rays Wellness Melbourne,IGA X-press + Liquor,supermarket,VIC,2026-02-14T12:23:28.221028
-37.84107,144.940275,,Item 133,"Supermarket 'About Life' (1,500 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,Port Bay Street Pharmacy,About Life,supermarket,VIC,2026-02-14T12:23:28.222027
-38.2409286,142.9181945,,Item 133,"Supermarket 'Terang Supa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,Fraz Family Pharmacy,Terang Supa IGA,supermarket,VIC,2026-02-14T12:23:28.223028
-37.8061185,144.9805895,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 342 m) | Supermarket 'Aunt Maggies' (1,500 sqm) with no adjacent pharmacy (nearest 308 m)",65%,0.34,Soul Pattinson Chemist,Foodworks,supermarket,VIC,2026-02-14T12:23:28.225028
-37.3884937,144.321389,,Item 133,"Supermarket 'IGA Country Grocers & Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 129 m)",65%,0.13,Trentham Pharmacy,IGA Country Grocers & Liquor,supermarket,VIC,2026-02-14T12:23:28.226028
-37.8198464,145.009407,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 152 m)",65%,0.15,The Pharmacy Common Richmond,IGA,supermarket,VIC,2026-02-14T12:23:28.227027
-37.6838522,144.5826013,,Item 133,"Supermarket 'Morgan's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 142 m)",65%,0.14,Chemist Discount Centre Melton,Morgan's IGA,supermarket,VIC,2026-02-14T12:23:28.228027
-38.5351816,143.9739247,,Item 133,"Supermarket 'FoodWorks' (1,500 sqm) with no adjacent pharmacy (nearest 690 m)",65%,0.69,Lorne Pharmacy,FoodWorks,supermarket,VIC,2026-02-14T12:23:28.229592
-37.6018732,143.8679295,,Item 133,"Supermarket 'Supa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 115 m)",65%,0.12,UFS Dispensaries Mt Clear,Supa IGA,supermarket,VIC,2026-02-14T12:23:28.230585
-37.5811826,144.7145268,,Item 133,"Supermarket 'Lucky 7' (1,500 sqm) with no adjacent pharmacy (nearest 368 m)",65%,0.37,Chemist Warehouse,Lucky 7,supermarket,VIC,2026-02-14T12:23:28.231585
-37.7686793,144.97235,,Item 133,"Supermarket 'IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 518 m)",65%,0.52,Direct Chemist Outlet Brunswick East,IGA X-press,supermarket,VIC,2026-02-14T12:23:28.232585
-37.7262703,144.8937304,,Item 133,"Supermarket 'La Manna Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 186 m)",65%,0.19,Core Pharmacy Essendon Fields,La Manna Supermarket,supermarket,VIC,2026-02-14T12:23:28.233585
-37.7887106,145.1610286,,Item 133,"Supermarket 'KFL Supermarkets' (1,500 sqm) with no adjacent pharmacy (nearest 276 m)",65%,0.28,Doncaster Pharmacy,KFL Supermarkets,supermarket,VIC,2026-02-14T12:23:28.234602
-37.8343706,145.1720266,,Item 133,"Supermarket 'KFL Supermarkets' (1,500 sqm) with no adjacent pharmacy (nearest 587 m)",65%,0.59,Priceline Pharmacy Forest Hill,KFL Supermarkets,supermarket,VIC,2026-02-14T12:23:28.235585
-37.9809432,145.3167652,,Item 133,"Supermarket 'Marco's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 3.53 km)",65%,3.53,Chemist Discount Centre Endeavour Hills,Marco's IGA,supermarket,VIC,2026-02-14T12:23:28.236585
-37.8300256,144.9693817,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 349 m)",65%,0.35,Chemist Warehouse,Foodworks,supermarket,VIC,2026-02-14T12:23:28.238585
-37.7788898,144.9781392,,Item 133,"Supermarket 'TT Mart' (1,500 sqm) with no adjacent pharmacy (nearest 321 m)",65%,0.32,Carlton North Pharmacy,TT Mart,supermarket,VIC,2026-02-14T12:23:28.239585
-38.6652394,146.3234704,,Item 133,"Supermarket 'Toora Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 147 m)",65%,0.15,Toora Pharmacy,Toora Supermarket,supermarket,VIC,2026-02-14T12:23:28.240585
-37.6777574,144.9989322,,Item 133,"Supermarket 'Supa IGA Thomastown' (1,200 sqm) with no adjacent pharmacy (nearest 333 m)",65%,0.33,Joe Ardi's Pharmacy,Supa IGA Thomastown,supermarket,VIC,2026-02-14T12:23:28.241585
-38.4014473,146.1585741,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 189 m)",65%,0.19,Mirboo North Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.242585
-37.7581645,144.9394033,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 496 m)",65%,0.50,Albion Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.243585
-38.754813,143.668025,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 169 m)",65%,0.17,Apollo Bay Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.245198
-37.7273378,145.0702893,,Item 133,"Supermarket 'IGA Xpress' (1,200 sqm) with no adjacent pharmacy (nearest 1.38 km)",65%,1.38,Discount Pharmacy Australia Viewbank,IGA Xpress,supermarket,VIC,2026-02-14T12:23:28.246194
-36.9195203,144.7057016,,Item 133,"Supermarket 'Champions SUPA IGA Heathcote' (1,200 sqm) with no adjacent pharmacy (nearest 874 m)",65%,0.87,Heathcote Pharmacy,Champions SUPA IGA Heathcote,supermarket,VIC,2026-02-14T12:23:28.247194
-35.069117,142.3146899,,Item 133,"Supermarket 'Jasons IGA and Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 166 m)",65%,0.17,Ouyen Pharmacy,Jasons IGA and Liquor,supermarket,VIC,2026-02-14T12:23:28.248573
-37.80269975,144.98384425,,Item 133,"Supermarket 'Sonsa Foods' (1,500 sqm) with no adjacent pharmacy (nearest 157 m) | Supermarket 'The Source Bulk Foods' (1,500 sqm) with no adjacent pharmacy (nearest 167 m)",65%,0.16,Newton & Leung Pharmacy,Sonsa Foods,supermarket,VIC,2026-02-14T12:23:28.249606
-37.572902,143.835328,,Item 133,"Supermarket 'Blake Family Grocers' (1,500 sqm) with no adjacent pharmacy (nearest 890 m)",65%,0.89,UFS Dispensaries Delacombe,Blake Family Grocers,supermarket,VIC,2026-02-14T12:23:28.250641
-38.002978,144.491822,,Item 133,"Supermarket 'Fruit 2 Go' (1,500 sqm) with no adjacent pharmacy (nearest 7.67 km)",65%,7.67,Lara Pharmacy,Fruit 2 Go,supermarket,VIC,2026-02-14T12:23:28.251678
-37.7989685,144.97859395,,Item 133,"Supermarket 'Vegetable Connection' (1,500 sqm) with no adjacent pharmacy (nearest 175 m) | Supermarket 'Cheaper Buy Miles' (1,500 sqm) with no adjacent pharmacy (nearest 340 m)",65%,0.18,Chemist Warehouse,Vegetable Connection,supermarket,VIC,2026-02-14T12:23:28.252707
-37.7911005,144.8899038,,Item 133,"Supermarket 'IGA Friendly Grocer' (1,200 sqm) with no adjacent pharmacy (nearest 600 m)",65%,0.60,Patel & Chin Pharmacy,IGA Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.254244
-37.889776,145.0442041,,Item 133,"Supermarket 'India at home' (1,500 sqm) with no adjacent pharmacy (nearest 357 m)",65%,0.36,Community Pharmacy Glenhuntly,India at home,supermarket,VIC,2026-02-14T12:23:28.255279
-38.087663,145.5025226,,Item 133,"Supermarket 'Pakenham produce & saddlry' (1,500 sqm) with no adjacent pharmacy (nearest 1.97 km)",65%,1.97,Chemist Warehouse,Pakenham produce & saddlry,supermarket,VIC,2026-02-14T12:23:28.256310
-37.7079778,148.4549913,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 248 m)",65%,0.25,Orbost Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.257341
-36.1951371,147.9055788,,Item 133,"Supermarket 'Corryong IGA and Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 185 m)",65%,0.19,Corryong Pharmacy,Corryong IGA and Liquor,supermarket,VIC,2026-02-14T12:23:28.258380
-38.3284148,143.0780706,,Item 133,"Supermarket 'Ritchies Supa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 155 m)",65%,0.16,Cobden Pharmacy,Ritchies Supa IGA,supermarket,VIC,2026-02-14T12:23:28.259408
-37.901546,145.054541,,Item 133,"Supermarket 'Pura Milk' (1,500 sqm) with no adjacent pharmacy (nearest 846 m)",65%,0.85,Murrumbeena Pharmacy,Pura Milk,supermarket,VIC,2026-02-14T12:23:28.260407
-37.819346,144.948342,,Item 133,"Supermarket 'The Dome Express' (1,500 sqm) with no adjacent pharmacy (nearest 220 m)",65%,0.22,Capsule Pharmacy,The Dome Express,supermarket,VIC,2026-02-14T12:23:28.261409
-36.4202837,143.6136597,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 295 m)",65%,0.30,Wedderburn Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.263407
-37.7050097,148.4556723,,Item 133,"Supermarket 'Orbost IGA X-press plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 104 m)",65%,0.10,Orbost Pharmacy,Orbost IGA X-press plus Liquor,supermarket,VIC,2026-02-14T12:23:28.264407
-37.1393918,142.5192998,,Item 133,"Supermarket 'Halls Gap General Store' (1,500 sqm) with no adjacent pharmacy (nearest 103 m)",65%,0.10,Halls Gap Fair Price Chemist,Halls Gap General Store,supermarket,VIC,2026-02-14T12:23:28.265407
-37.79498175,144.94154675,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 147 m) | Supermarket 'Tiem Tap Hoa Asian Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 171 m)",65%,0.15,Amcal Arden Gardens Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.265933
-36.8118377,144.241172,,Item 133,"Supermarket 'NQR' (1,500 sqm) with no adjacent pharmacy (nearest 150 m)",65%,0.15,Priceline Pharmacy Lansell Square,NQR,supermarket,VIC,2026-02-14T12:23:28.266931
-36.2520952,142.3952382,,Item 133,"Supermarket 'Ritchies IGA + Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 175 m)",65%,0.18,Warracknabeal Pharmacy,Ritchies IGA + Liquor,supermarket,VIC,2026-02-14T12:23:28.268931
-37.9109319,145.1302193,,Item 133,"Supermarket 'Science Store' (1,500 sqm) with no adjacent pharmacy (nearest 268 m)",65%,0.27,Monash Campus Pharmacy,Science Store,supermarket,VIC,2026-02-14T12:23:28.269931
-37.8818907,145.2334277,,Item 133,"Supermarket 'KFL Supermarkets' (1,500 sqm) with no adjacent pharmacy (nearest 1.12 km)",65%,1.12,Knoxgate Pharmacy,KFL Supermarkets,supermarket,VIC,2026-02-14T12:23:28.270931
-38.1120163,145.7676094,,Item 133,"Supermarket 'Longwarry Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 4.58 km)",65%,4.58,Bunyip Pharmacy,Longwarry Supermarket,supermarket,VIC,2026-02-14T12:23:28.271931
-37.7560827,144.9641749,,Item 133,"Supermarket 'Gervasi FoodWorks' (1,500 sqm) with no adjacent pharmacy (nearest 235 m)",65%,0.24,Baraz Wellness Pharmacy,Gervasi FoodWorks,supermarket,VIC,2026-02-14T12:23:28.272931
-36.562886,146.7266738,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 143 m)",65%,0.14,Blooms The Chemist Myrtleford Clyde Street,Foodworks,supermarket,VIC,2026-02-14T12:23:28.273931
-36.8594826,143.7315267,,Item 133,"Supermarket 'Dunolly Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 163 m)",65%,0.16,Dunolly Pharmacy,Dunolly Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.274932
-37.812105,144.96749,,Item 133,"Supermarket 'Tang Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 129 m)",65%,0.13,Creelman's Pharmacy,Tang Asian Grocery,supermarket,VIC,2026-02-14T12:23:28.276575
-37.8791086,145.1630647,,Item 133,"Supermarket 'Astee' (1,500 sqm) with no adjacent pharmacy (nearest 175 m)",65%,0.18,Chemist Warehouse Glen Waverley - Kingsway,Astee,supermarket,VIC,2026-02-14T12:23:28.277120
-37.8104013,144.9980745,,Item 133,"Supermarket 'Tân Hung Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 119 m)",65%,0.12,Richmond Pharmacy - VIC,Tân Hung Asian Grocery,supermarket,VIC,2026-02-14T12:23:28.278082
-37.8512484,144.7071574,,Item 133,"Supermarket 'International Foods' (1,500 sqm) with no adjacent pharmacy (nearest 121 m)",65%,0.12,Good Health Compounding Pharmacy,International Foods,supermarket,VIC,2026-02-14T12:23:28.280082
-37.8646311,145.0281237,,Item 133,"Supermarket 'Shahi India' (1,500 sqm) with no adjacent pharmacy (nearest 251 m)",65%,0.25,Pharmacy NEO Malvern Central,Shahi India,supermarket,VIC,2026-02-14T12:23:28.281082
-37.0515675,146.0866578,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 231 m)",65%,0.23,Eisner's Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.282082
-37.9431586,145.0713505,,Item 133,"Supermarket 'USA Foods' (1,500 sqm) with no adjacent pharmacy (nearest 812 m)",65%,0.81,Chemist Warehouse Moorabbin SC - Heatherton,USA Foods,supermarket,VIC,2026-02-14T12:23:28.283082
-38.0161502,145.224631,,Item 133,"Supermarket 'Hindustan Wholesale & Retail Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 2.40 km)",65%,2.40,Direct Chemist Outlet Dandenong South,Hindustan Wholesale & Retail Groceries,supermarket,VIC,2026-02-14T12:23:28.284082
-38.3498232,141.603926,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 448 m)",65%,0.45,Portland Amcal Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.285082
-37.9117191,145.1361338,,Item 133,"Supermarket 'The Monash Merchant' (1,500 sqm) with no adjacent pharmacy (nearest 278 m)",65%,0.28,Monash Campus Pharmacy,The Monash Merchant,supermarket,VIC,2026-02-14T12:23:28.286082
-38.3843271,142.4793343,,Item 133,"Supermarket 'Warrnambool Supa IGA & Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 336 m)",65%,0.34,Direct Chemist Outlet Target Warrnambool,Warrnambool Supa IGA & Liquor,supermarket,VIC,2026-02-14T12:23:28.287083
-37.7664342,144.9625602,,Item 133,"Supermarket 'Mediterranean Wholesalers Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 109 m)",65%,0.11,Chemist Warehouse,Mediterranean Wholesalers Supermarket,supermarket,VIC,2026-02-14T12:23:28.288084
-37.7170098,145.0111349,,Item 133,"Supermarket 'Paradise Food City' (1,500 sqm) with no adjacent pharmacy (nearest 188 m)",65%,0.19,Discount Drug Stores,Paradise Food City,supermarket,VIC,2026-02-14T12:23:28.290082
-37.8224729,144.9650768,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 252 m)",65%,0.25,Southgate Pharmacy - VIC,IGA,supermarket,VIC,2026-02-14T12:23:28.291167
-37.8528305,144.7754259,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 2.16 km)",65%,2.16,Direct Chemist Outlet Laverton,Foodworks,supermarket,VIC,2026-02-14T12:23:28.291679
-37.8034488,145.0841241,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 116 m)",65%,0.12,Balwyn North Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.292677
-37.9741894,145.2017448,,Item 133,"Supermarket 'LH Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 686 m)",65%,0.69,Dunearn Pharmacy,LH Supermarket,supermarket,VIC,2026-02-14T12:23:28.293677
-37.9240319,145.1204953,,Item 133,"Supermarket 'India At Home' (1,500 sqm) with no adjacent pharmacy (nearest 350 m)",65%,0.35,Direct Chemist Outlet Clayton Central Compounding Pharmacy,India At Home,supermarket,VIC,2026-02-14T12:23:28.295677
-37.9409631,145.1660729,,Item 133,"Supermarket 'Savemore' (1,500 sqm) with no adjacent pharmacy (nearest 167 m)",65%,0.17,Chemist Warehouse Springvale Mega Centre,Savemore,supermarket,VIC,2026-02-14T12:23:28.296677
-37.986057862500004,145.2125521875,,Item 133,"Supermarket 'Maiwand Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 149 m) | Supermarket 'Dandy Bahar Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 232 m) | Supermarket 'C.J. Spifes & Videos' (1,500 sqm) with no adjacent pharmacy (nearest 155 m) | Supermarket 'King Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 213 m) | Supermarket 'Sadaqat' (1,500 sqm) with no adjacent pharmacy (nearest 176 m) | Supermarket 'Dandy Supermarket & Halal Meat' (1,500 sqm) with no adjacent pharmacy (nearest 250 m) | Supermarket 'Gulistan Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 136 m) | Supermarket 'Bamyan' (1,500 sqm) with no adjacent pharmacy (nearest 165 m)",65%,0.15,Chemist Warehouse,Maiwand Supermarket,supermarket,VIC,2026-02-14T12:23:28.297677
-37.6938639,144.7545298,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 443 m)",65%,0.44,TerryWhite Chemmart Sydenham Medical Centre,Foodworks,supermarket,VIC,2026-02-14T12:23:28.298677
-37.8854477,145.05791443333334,,Item 133,"Supermarket 'OK Asian Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 141 m) | Supermarket 'Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 128 m) | Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 128 m)",65%,0.14,Priceline Pharmacy Carnegie,OK Asian Supermarket,supermarket,VIC,2026-02-14T12:23:28.299677
-37.98884125,145.2150275,,Item 133,"Supermarket 'MKS Spices n Things' (1,500 sqm) with no adjacent pharmacy (nearest 142 m) | Supermarket 'Bestway Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 131 m)",65%,0.14,Iron Supplements,MKS Spices n Things,supermarket,VIC,2026-02-14T12:23:28.300677
-37.9862461,145.2152154,,Item 133,"Supermarket 'African Products' (1,500 sqm) with no adjacent pharmacy (nearest 109 m)",65%,0.11,TerryWhite Chemmart Dandenong Central,African Products,supermarket,VIC,2026-02-14T12:23:28.301677
-38.2696413,144.6547677,,Item 133,"Supermarket 'Queenscliff General Store' (1,500 sqm) with no adjacent pharmacy (nearest 577 m)",65%,0.58,Pardeys Queenscliff Pharmacy,Queenscliff General Store,supermarket,VIC,2026-02-14T12:23:28.302677
-37.8479014,145.3607598,,Item 133,"Supermarket 'Mt Dandenong IGA' (1,200 sqm) with no adjacent pharmacy (nearest 905 m)",65%,0.91,Olinda Pharmacy,Mt Dandenong IGA,supermarket,VIC,2026-02-14T12:23:28.303677
-37.7271506,145.113013,,Item 133,"Supermarket 'L' Plenty food' (1,500 sqm) with no adjacent pharmacy (nearest 165 m)",65%,0.17,Chemist Warehouse,L' Plenty food,supermarket,VIC,2026-02-14T12:23:28.305677
-37.2501959,144.4532383,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 221 m)",65%,0.22,TerryWhite Chemmart Kyneton,IGA,supermarket,VIC,2026-02-14T12:23:28.306677
-37.783151,144.9347807,,Item 133,"Supermarket 'Organic Wholefoods' (1,500 sqm) with no adjacent pharmacy (nearest 672 m)",65%,0.67,Acher Pharmacy,Organic Wholefoods,supermarket,VIC,2026-02-14T12:23:28.307266
-37.6997006,144.996714,,Item 133,"Supermarket 'Seven Days Food Store' (1,500 sqm) with no adjacent pharmacy (nearest 836 m)",65%,0.84,Reservoir Pharmacy,Seven Days Food Store,supermarket,VIC,2026-02-14T12:23:28.308262
-37.7972367,144.877092,,Item 133,"Supermarket 'Bharat Traders' (1,500 sqm) with no adjacent pharmacy (nearest 122 m)",65%,0.12,Pepin's Pharmacy,Bharat Traders,supermarket,VIC,2026-02-14T12:23:28.310261
-38.0351067,145.2662178,,Item 133,"Supermarket 'Sti Lankan' (1,500 sqm) with no adjacent pharmacy (nearest 158 m)",65%,0.16,Direct Chemist Outlet Hampton Park Medical,Sti Lankan,supermarket,VIC,2026-02-14T12:23:28.311261
-37.7878333,144.8309159,,Item 133,"Supermarket 'African Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 256 m)",65%,0.26,Sunshine Arcade Pharmacy,African Groceries,supermarket,VIC,2026-02-14T12:23:28.312261
-37.8987131,145.0908689,,Item 133,"Supermarket 'Friendly Cellars' (1,500 sqm) with no adjacent pharmacy (nearest 107 m)",65%,0.11,Trust Chemists,Friendly Cellars,supermarket,VIC,2026-02-14T12:23:28.313261
-37.762592850000004,144.96305465,,Item 133,"Supermarket 'Hyper Panda' (1,500 sqm) with no adjacent pharmacy (nearest 255 m) | Supermarket 'Brunswick Supa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 159 m)",65%,0.26,Steve Siamidis Pharmacy,Hyper Panda,supermarket,VIC,2026-02-14T12:23:28.314261
-37.8200857,145.12493573333333,,Item 133,"Supermarket 'Asian Taiwanese Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 292 m) | Supermarket 'Seoul Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 142 m) | Supermarket 'Korean World' (1,500 sqm) with no adjacent pharmacy (nearest 113 m)",65%,0.29,Better Value Pharmacy,Asian Taiwanese Grocery,supermarket,VIC,2026-02-14T12:23:28.315261
-37.8201884,145.1235561,,Item 133,"Supermarket 'Box Hill Asian Grocery Centre' (1,500 sqm) with no adjacent pharmacy (nearest 102 m)",65%,0.10,Better Value Pharmacy,Box Hill Asian Grocery Centre,supermarket,VIC,2026-02-14T12:23:28.317283
-37.6778323,145.0139671,,Item 133,"Supermarket 'Fortune IGA' (1,200 sqm) with no adjacent pharmacy (nearest 147 m)",65%,0.15,Chemist Warehouse Thomastown,Fortune IGA,supermarket,VIC,2026-02-14T12:23:28.318261
