lat,lon,suburb,postcode,state,rule_item,confidence,nearest_pharmacy_km,reason,name,address,source_type,population,osrm_verified
-36.310874,146.515839,,,VIC,Item 131,0.6,22.807,"Nearest pharmacy PharmSave Beechworth Pharmacy is 16.3km geodesic (~22.8km by road), pop=273",SA1 20402106702,,census_sa1,273,False
-25.852116,152.634401,,,QLD,Item 131,0.8,22.794,"Nearest pharmacy Glenwood Pharmacy is 9.1km geodesic (~12.8km by road), pop=384",SA1 31905152503,,census_sa1,384,True
-31.737631,152.336217,,,NSW,Item 131,0.8,22.786,"Nearest pharmacy Coopers Pharmacy Wingham is 14.8km geodesic (~20.8km by road), pop=394",SA1 10805117021,,census_sa1,394,True
-17.388155,140.950291,,,QLD,Item 131,0.6,22.768,"Nearest pharmacy Karumba Pharmacy is 16.3km geodesic (~22.8km by road), pop=277",SA1 31502140408,,census_sa1,277,False
-18.006731,146.058161,,,QLD,Item 131,0.6,22.748,"Nearest pharmacy Tully Raycare Family Pharmacy is 16.2km geodesic (~22.7km by road), pop=477",SA1 30603116126,,census_sa1,477,False
-32.929474,148.182525,Midpoint: Peak Hill-Parkes,,New South Wales,Item 131,0.5,22.743,Gap midpoint between PEAK HILL PHARMACY and Parkes Pharmacy (45.5km apart),Gap: PEAK HILL PHARMACY -- Parkes Pharmacy,,pharmacy_gap,0,False
-36.051125,143.884887,,,VIC,Item 131,0.6,22.73,"Nearest pharmacy Boort Community Pharmacy is 16.2km geodesic (~22.7km by road), pop=422",SA1 20203103317,,census_sa1,422,False
-38.604938,142.875145,,,VIC,Item 131,0.6,22.722,"Nearest pharmacy Timboon Pharmacy is 16.2km geodesic (~22.7km by road), pop=214",SA1 21704147705,,census_sa1,214,False
-35.547275,139.155487,Midpoint: Meningie-Milang,,South Australia,Item 131,0.5,22.716,Gap midpoint between Meningie Pharmacy and Milang Pharmacy (45.5km apart),Gap: Meningie Pharmacy -- Milang Pharmacy,,pharmacy_gap,0,False
-21.363681,149.306502,,,QLD,Item 131,0.8,22.705,"OSRM verified: 22.7km by road to Coal Port Pharmacy (7.7km geodesic), pop=313",SA1 31202135216,,census_sa1,313,True
-34.484622,117.620818,,,WA,Item 131,0.6,22.7,"Nearest pharmacy Mt Barker Country Chemist is 16.2km geodesic (~22.7km by road), pop=422",SA1 50901123414,,census_sa1,422,False
-37.671827,140.723611,,,SA,Item 131,0.6,22.695,"Nearest pharmacy Priceline Pharmacy Market Place is 16.2km geodesic (~22.7km by road), pop=302",SA1 40702115018,,census_sa1,302,False
-33.332063,148.700963,,,NSW,Item 131,0.6,22.676,"Nearest pharmacy Manildra Pharmacy is 16.2km geodesic (~22.7km by road), pop=337",SA1 10304107908,,census_sa1,337,False
-32.914464,116.677505,Midpoint: Boddington-Williams,,Western Australia,Item 131,0.5,22.649,Gap midpoint between Boddington Pharmacy and Williams Pharmacy (45.3km apart),Gap: Boddington Pharmacy -- Williams Pharmacy,,pharmacy_gap,0,False
-17.171588,145.540049,,,QLD,Item 131,0.8,22.647,"Nearest pharmacy Yungaburra Pharmacy is 11.9km geodesic (~16.6km by road), pop=290",SA1 30605116914,,census_sa1,290,True
-12.737139,131.112226,,,NT,Item 131,0.8,22.645,"Nearest pharmacy Berry Springs Pharmacy is 11.3km geodesic (~15.9km by road), pop=384",SA1 70103103512,,census_sa1,384,True
-40.852849,145.400253,,,TAS,Item 131,0.8,22.628,"Nearest pharmacy Good Shepherd Pharmacy - Stanley is 13.4km geodesic (~18.7km by road), pop=324",SA1 60403109404,,census_sa1,324,True
-26.250395,152.997948,,,QLD,Item 131,0.6,22.624,"Nearest pharmacy LiveLife Pharmacy Tewantin is 16.2km geodesic (~22.6km by road), pop=608",SA1 31608154945,,census_sa1,608,False
-34.69179,149.559496,,,NSW,Item 131,0.6,22.605,"Nearest pharmacy Blooms The Chemist Goulburn is 16.1km geodesic (~22.6km by road), pop=480",SA1 10105154029,,census_sa1,480,False
-26.442917,151.965591,,,QLD,Item 131,0.6,22.6,"Nearest pharmacy Kingaroy Hospital - Pharmacy is 16.1km geodesic (~22.6km by road), pop=543",SA1 31902150921,,census_sa1,543,False
-33.287203,148.737499,,,NSW,Item 131,0.8,22.596,"Nearest pharmacy Manildra Pharmacy is 11.9km geodesic (~16.6km by road), pop=317",SA1 10304107902,,census_sa1,317,True
-37.521177,140.511882,,,SA,Item 131,0.6,22.582,"Nearest pharmacy Millicent Chemist And Giftware is 16.1km geodesic (~22.6km by road), pop=210",SA1 40702115802,,census_sa1,210,False
-33.270063,149.272997,,,NSW,Item 131,0.6,22.546,"Nearest pharmacy Orange Medical Centre Pharmacy is 16.1km geodesic (~22.5km by road), pop=425",SA1 10304107913,,census_sa1,425,False
-17.199001,145.913894,,,QLD,Item 131,0.6,22.546,"Nearest pharmacy Babinda Pharmacy is 16.1km geodesic (~22.5km by road), pop=357",SA1 30603115804,,census_sa1,357,False
-34.409028,135.74494,,,SA,Item 131,0.6,22.544,"Nearest pharmacy Cummins Pharmacy is 16.1km geodesic (~22.5km by road), pop=221",SA1 40601113006,,census_sa1,221,False
-35.876879,144.379213,,,VIC,Item 131,0.6,22.54,"Nearest pharmacy TerryWhite Chemmart Cohuna is 16.1km geodesic (~22.5km by road), pop=319",SA1 21503140118,,census_sa1,319,False
-24.85827,152.029275,,,QLD,Item 131,0.6,22.52,"Nearest pharmacy Gin Gin Hospital - Pharmacy is 16.1km geodesic (~22.5km by road), pop=591",SA1 31901149814,,census_sa1,591,False
-33.514038,149.71524,,,NSW,Item 131,0.6,22.487,"Nearest pharmacy TerryWhite Chemmart Kelso is 16.1km geodesic (~22.5km by road), pop=236",SA1 10301106002,,census_sa1,236,False
-33.555061,149.511378,,,NSW,Item 131,0.6,22.474,"Nearest pharmacy TerryWhite Chemmart Bathurst is 16.1km geodesic (~22.5km by road), pop=211",SA1 10301106001,,census_sa1,211,False
-27.109537,152.234497,,,QLD,Item 131,0.8,22.454,"Nearest pharmacy Toogoolawah Pharmacy is 14.4km geodesic (~20.1km by road), pop=247",SA1 31002127811,,census_sa1,247,True
-28.52917,152.877173,,,NSW,Item 131,0.6,22.45,"Nearest pharmacy Soul Pattinson Chemist - Kyogle is 16.0km geodesic (~22.4km by road), pop=464",SA1 11202124703,,census_sa1,464,False
-23.49002,147.93798,Midpoint: Sapphire-Emerald,,Queensland,Item 131,0.5,22.449,Gap midpoint between Gemfields Pharmacy and Highlands Pharmacy (44.9km apart),Gap: Gemfields Pharmacy -- Highlands Pharmacy,,pharmacy_gap,0,False
-31.714567,152.613615,,,NSW,Item 131,0.6,22.428,"Nearest pharmacy Your Discount Chemist - Lakewood is 16.0km geodesic (~22.4km by road), pop=433",SA1 10805117014,,census_sa1,433,False
-27.113668,152.501392,,,QLD,Item 131,0.6,22.421,"Nearest pharmacy Esk Pharmacy is 16.0km geodesic (~22.4km by road), pop=313",SA1 31002127813,,census_sa1,313,False
-34.996857,117.473953,,,WA,Item 131,0.8,22.404,"Nearest pharmacy DENMARK PHARMACY is 11.6km geodesic (~16.2km by road), pop=314",SA1 50901122601,,census_sa1,314,True
-23.176305,150.44454,,,QLD,Item 131,0.6,22.403,"Nearest pharmacy Priceline Pharmacy Parkhurst is 16.0km geodesic (~22.4km by road), pop=309",SA1 30803120905,,census_sa1,309,False
-37.505638,142.353141,,,VIC,Item 131,0.6,22.392,"Nearest pharmacy Dunkeld Pharmacy is 16.0km geodesic (~22.4km by road), pop=287",SA1 21701142308,,census_sa1,287,False
-30.877449,152.840012,,,NSW,Item 131,0.6,22.377,"Nearest pharmacy Stuarts Point Pharmacy is 16.0km geodesic (~22.4km by road), pop=304",SA1 10802115912,,census_sa1,304,False
-25.092605,151.843961,,,QLD,Item 131,0.6,22.363,"Nearest pharmacy Gin Gin Pharmacy is 16.0km geodesic (~22.4km by road), pop=530",SA1 31902150412,,census_sa1,530,False
-33.634177,149.707059,,,NSW,Item 131,0.6,22.359,"Nearest pharmacy OBERON PHARMACY is 16.0km geodesic (~22.4km by road), pop=523",SA1 10301106016,,census_sa1,523,False
-36.168807,145.591595,,,VIC,Item 131,0.6,22.357,"Nearest pharmacy Amcal Pharmacy Numurkah - Louis Hamon is 16.0km geodesic (~22.4km by road), pop=202",SA1 21602141328,,census_sa1,202,False
-19.42408,146.943612,,,QLD,Item 131,0.6,22.349,"Nearest pharmacy Wulguru Pharmacy is 16.0km geodesic (~22.3km by road), pop=352",SA1 31802148906,,census_sa1,352,False
-33.657171,150.672022,,,NSW,Item 131,0.8,22.335,"OSRM verified: 22.3km by road to TerryWhite Chemmart - Winmalee (Compounding Pharmacy) (6.1km geodesic), pop=300",SA1 12403170718,,census_sa1,300,True
-34.270658,138.544572,,,SA,Item 131,0.6,22.323,"Nearest pharmacy Hamley Bridge Pharmacy is 15.9km geodesic (~22.3km by road), pop=251",SA1 40502111915,,census_sa1,251,False
-32.431207,149.383993,,,NSW,Item 131,0.6,22.322,"Nearest pharmacy Gulgong Dispensary is 15.9km geodesic (~22.3km by road), pop=418",SA1 10303107411,,census_sa1,418,False
-34.468574,140.398846,,,SA,Item 131,0.6,22.287,"Nearest pharmacy Loxton Amcal + Pharmacy EAST is 15.9km geodesic (~22.3km by road), pop=275",SA1 40703116306,,census_sa1,275,False
-33.169093,151.258298,,,NSW,Item 131,0.6,22.285,"Nearest pharmacy Mangrove Mountain Mediadvice Pharmacy is 15.9km geodesic (~22.3km by road), pop=524",SA1 10202104905,,census_sa1,524,False
-31.25905,116.063801,,,WA,Item 131,0.8,22.284,"Nearest pharmacy Bindoon Pharmacy is 14.1km geodesic (~19.8km by road), pop=423",SA1 50902123612,,census_sa1,423,True
-33.671698,115.557084,,,WA,Item 131,0.8,22.277,"Nearest pharmacy Capel Pharmacy is 12.9km geodesic (~18.0km by road), pop=497",SA1 50101100306,,census_sa1,497,True
-36.205019,140.563247,Midpoint: Keith-Bordertown,,South Australia,Item 131,0.5,22.26,Gap midpoint between Keith Pharmacy and Bordertown Pharmacy (44.5km apart),Gap: Keith Pharmacy -- Bordertown Pharmacy,,pharmacy_gap,0,False
-43.212579,147.859685,,,TAS,Item 131,0.6,22.236,"Nearest pharmacy Tasman Pharmacy is 15.9km geodesic (~22.2km by road), pop=247",SA1 60303107310,,census_sa1,247,False
-26.700039,150.404434,Midpoint: Miles-Chinchilla,,Queensland,Item 131,0.5,22.23,Gap midpoint between Acton Health Pharmacy - Miles Store and Your Pharmacy Chinchilla (44.5km apart),Gap: Acton Health Pharmacy - Miles Store -- Your Pharmacy Chinchilla,,pharmacy_gap,0,False
-33.761473,149.700842,,,NSW,Item 131,0.6,22.212,"Nearest pharmacy OBERON PHARMACY is 15.9km geodesic (~22.2km by road), pop=437",SA1 10301106106,,census_sa1,437,False
-36.539974,149.779855,,,NSW,Item 131,0.6,22.209,"Nearest pharmacy Direct Chemist Outlet - Bega is 15.9km geodesic (~22.2km by road), pop=581",SA1 10104102020,,census_sa1,581,False
-36.975627,145.375826,,,VIC,Item 131,0.6,22.208,"Nearest pharmacy Avenel Pharmacy is 15.9km geodesic (~22.2km by road), pop=258",SA1 20401105811,,census_sa1,258,False
-38.276234,146.695647,,,VIC,Item 131,0.6,22.197,"Nearest pharmacy TERRYWHITE CHEMMART TRARALGON VILLAGE is 15.9km geodesic (~22.2km by road), pop=481",SA1 20505110206,,census_sa1,481,False
-42.642791,147.977859,,,TAS,Item 131,0.6,22.194,"Nearest pharmacy Triabunna Pharmacy is 15.9km geodesic (~22.2km by road), pop=439",SA1 60303107417,,census_sa1,439,False
-25.164293,152.132107,,,QLD,Item 131,0.6,22.177,"Nearest pharmacy Chidlow Pharmacy is 15.8km geodesic (~22.2km by road), pop=389",SA1 31901149903,,census_sa1,389,False
-36.706972,145.356188,,,VIC,Item 131,0.6,22.175,"Nearest pharmacy Murchison Pharmacy is 15.8km geodesic (~22.2km by road), pop=470",SA1 20401105514,,census_sa1,470,False
-36.336436,148.63371,,,NSW,Item 131,0.8,22.168,"Nearest pharmacy Jindabyne Pharmacy is 8.8km geodesic (~12.3km by road), pop=294",SA1 10103101604,,census_sa1,294,True
-35.301754,138.737924,,,SA,Item 131,0.8,22.16,"Nearest pharmacy Mt Compass Pharmacy is 11.8km geodesic (~16.5km by road), pop=371",SA1 40701114716,,census_sa1,371,True
-37.45535,140.322883,,,SA,Item 131,0.6,22.159,"Nearest pharmacy Glen Street Pharmacy is 15.8km geodesic (~22.2km by road), pop=361",SA1 40702115808,,census_sa1,361,False
-19.720332,147.552711,,,QLD,Item 131,0.6,22.158,"Nearest pharmacy Guardian Pharmacy Home Hill is 15.8km geodesic (~22.2km by road), pop=283",SA1 31801146107,,census_sa1,283,False
-33.1219,117.260971,Midpoint: Wagin-Narrogin,,Western Australia,Item 131,0.5,22.158,Gap midpoint between Wagin Pharmacy and Amcal Chemist - Narrogin (44.3km apart),Gap: Wagin Pharmacy -- Amcal Chemist - Narrogin,,pharmacy_gap,0,False
-28.27033,153.258983,,,NSW,Item 131,0.8,22.152,"Nearest pharmacy sunnyside chemist is 14.8km geodesic (~20.7km by road), pop=233",SA1 11203125215,,census_sa1,233,True
-35.270911,149.329603,,,NSW,Item 131,0.8,22.148,"Nearest pharmacy Priceline Pharmacy Bungendore is 10.3km geodesic (~14.4km by road), pop=367",SA1 10102161122,,census_sa1,367,True
-32.478097,151.529895,,,NSW,Item 131,0.6,22.137,"Nearest pharmacy Paterson Chemist is 15.8km geodesic (~22.1km by road), pop=335",SA1 10601111013,,census_sa1,335,False
-21.288798,148.966886,,,QLD,Item 131,0.6,22.131,"Nearest pharmacy Direct Chemist Outlet Marian is 15.8km geodesic (~22.1km by road), pop=432",SA1 31202135706,,census_sa1,432,False
-17.595734,145.630991,,,QLD,Item 131,0.6,22.121,"Nearest pharmacy RAVENSHOE PHARMACY is 15.8km geodesic (~22.1km by road), pop=261",SA1 30605116903,,census_sa1,261,False
-38.148948,142.648759,,,VIC,Item 131,0.6,22.118,"Nearest pharmacy Mortlake Caremore Pharmacy is 15.8km geodesic (~22.1km by road), pop=258",SA1 21704147710,,census_sa1,258,False
-25.013938,151.800353,,,QLD,Item 131,0.6,22.118,"Nearest pharmacy Gin Gin Hospital - Pharmacy is 15.8km geodesic (~22.1km by road), pop=625",SA1 31902150413,,census_sa1,625,False
-37.237066,140.82838,,,SA,Item 131,0.6,22.118,"Nearest pharmacy Penola Pharmacy is 15.8km geodesic (~22.1km by road), pop=344",SA1 40702115607,,census_sa1,344,False
-29.663907,153.103909,,,NSW,Item 131,0.6,22.111,"Nearest pharmacy Grafton Base Hospital is 15.8km geodesic (~22.1km by road), pop=253",SA1 10401108101,,census_sa1,253,False
-36.759608,142.028786,,,VIC,Item 131,0.6,22.107,"Nearest pharmacy Priceline Pharmacy Horsham is 15.8km geodesic (~22.1km by road), pop=354",SA1 21501138911,,census_sa1,354,False
-36.921667,145.136883,,,VIC,Item 131,0.8,22.1,"Nearest pharmacy Avenel Pharmacy is 8.9km geodesic (~12.5km by road), pop=351",SA1 20401105803,,census_sa1,351,True
-36.156709,147.745494,,,VIC,Item 131,0.8,22.09,"Nearest pharmacy Corryong Pharmacy is 14.9km geodesic (~20.9km by road), pop=413",SA1 20403107219,,census_sa1,413,True
-36.166632,144.556931,,,VIC,Item 131,0.6,22.084,"Nearest pharmacy Direct Chemist Outlet Echuca West is 15.8km geodesic (~22.1km by road), pop=466",SA1 21601140808,,census_sa1,466,False
-27.355436,152.329372,,,QLD,Item 131,0.6,22.08,"Nearest pharmacy Esk Pharmacy is 15.8km geodesic (~22.1km by road), pop=630",SA1 31002127808,,census_sa1,630,False
-23.263336,150.671334,,,QLD,Item 131,0.6,22.065,"Nearest pharmacy Cooee Bay Pharmacy is 15.8km geodesic (~22.1km by road), pop=457",SA1 30803121801,,census_sa1,457,False
-37.000656,145.3461,,,VIC,Item 131,0.6,22.064,"Nearest pharmacy Avenel Pharmacy is 15.8km geodesic (~22.1km by road), pop=360",SA1 20401106007,,census_sa1,360,False
-27.778739,152.557919,,,QLD,Item 131,0.6,22.062,"Nearest pharmacy Rosewood Pharmacy is 15.8km geodesic (~22.1km by road), pop=478",SA1 31002127720,,census_sa1,478,False
-12.257759,136.910573,,,NT,Item 131,0.6,22.041,"Nearest pharmacy Gove Amcal Pharmacy is 15.7km geodesic (~22.0km by road), pop=657",SA1 70204106308,,census_sa1,657,False
-21.02549,148.939984,,,QLD,Item 131,0.8,22.002,"Nearest pharmacy Direct Chemist Outlet Marian is 13.5km geodesic (~18.9km by road), pop=280",SA1 31202135324,,census_sa1,280,True
-12.839598,130.975853,,,NT,Item 131,0.6,22.002,"Nearest pharmacy Berry Springs Pharmacy is 15.7km geodesic (~22.0km by road), pop=267",SA1 70103103515,,census_sa1,267,False
-36.893244,140.584724,,,SA,Item 131,0.6,21.971,"Nearest pharmacy TerryWhite Chemmart Kincraig is 15.7km geodesic (~22.0km by road), pop=249",SA1 40702115504,,census_sa1,249,False
-41.308596,146.538346,,,TAS,Item 131,0.8,21.969,"Nearest pharmacy Railton Pharmacy is 10.6km geodesic (~14.8km by road), pop=352",SA1 60402108705,,census_sa1,352,True
-20.463169,148.722758,,,QLD,Item 131,0.6,21.96,"Nearest pharmacy Sunrise Pharmacy is 15.7km geodesic (~22.0km by road), pop=342",SA1 31203136107,,census_sa1,342,False
-37.227854,142.656614,,,VIC,Item 131,0.6,21.939,"Nearest pharmacy Halls Gap Fair Price Chemist is 15.7km geodesic (~21.9km by road), pop=453",SA1 21501138702,,census_sa1,453,False
-35.053089,117.700591,,,WA,Item 131,0.6,21.937,"Nearest pharmacy Orana Pharmacy Albany is 15.7km geodesic (~21.9km by road), pop=356",SA1 50901123208,,census_sa1,356,False
-34.214136,139.649562,,,SA,Item 131,0.6,21.914,"Nearest pharmacy Blanchetown Pharmacy is 15.7km geodesic (~21.9km by road), pop=288",SA1 40703117023,,census_sa1,288,False
-28.941262,152.905102,,,NSW,Item 131,0.6,21.876,"Nearest pharmacy South Casino Pharmacy is 15.6km geodesic (~21.9km by road), pop=311",SA1 11202124525,,census_sa1,311,False
-19.323384,146.596643,,,QLD,Item 131,0.8,21.869,"Nearest pharmacy Calanna Whole Health Pharmacy Woodlands is 11.3km geodesic (~15.8km by road), pop=408",SA1 31802147008,,census_sa1,408,True
-35.582652,148.301281,,,NSW,Item 131,0.6,21.868,"Nearest pharmacy The Bush Chemist Batlow is 15.6km geodesic (~21.9km by road), pop=212",SA1 11302126202,,census_sa1,212,False
-34.418126,139.172244,,,SA,Item 131,0.8,21.868,"Nearest pharmacy Tim Siv's TerryWhite Chemmart Angaston is 14.7km geodesic (~20.6km by road), pop=329",SA1 40703117012,,census_sa1,329,True
-36.101197,150.097952,,,NSW,Item 131,0.8,21.86,"OSRM verified: 21.9km by road to Tuross Pharmacy (6.0km geodesic), pop=285",SA1 10104102409,,census_sa1,285,True
-28.918099,151.93139,,,QLD,Item 131,0.6,21.859,"Nearest pharmacy Ballandean Pharmacy is 15.6km geodesic (~21.9km by road), pop=360",SA1 30703118815,,census_sa1,360,False
-18.464919,146.19923,,,QLD,Item 131,0.6,21.858,"Nearest pharmacy Hinchinbrook Community Pharmacy is 15.6km geodesic (~21.9km by road), pop=329",SA1 30603116123,,census_sa1,329,False
-29.849501,152.895217,,,NSW,Item 131,0.6,21.847,"Nearest pharmacy Masen's Pharmacy is 15.6km geodesic (~21.8km by road), pop=247",SA1 10401108138,,census_sa1,247,False
-26.701688,150.775777,,,QLD,Item 131,0.6,21.83,"Nearest pharmacy Acton Health Pharmacy - Chinchilla Store is 15.6km geodesic (~21.8km by road), pop=346",SA1 30701117216,,census_sa1,346,False
-27.0273,151.564687,,,QLD,Item 131,0.6,21.825,"Nearest pharmacy Bell Care Pharmacy is 15.6km geodesic (~21.8km by road), pop=218",SA1 30702118353,,census_sa1,218,False
-35.18088,148.313075,,,NSW,Item 131,0.6,21.819,"Nearest pharmacy Russell Street Pharmacy is 15.6km geodesic (~21.8km by road), pop=345",SA1 11302126211,,census_sa1,345,False
-34.842904,149.976668,,,NSW,Item 131,0.8,21.815,"Nearest pharmacy Marulan Pharmacy is 14.7km geodesic (~20.6km by road), pop=469",SA1 10105154012,,census_sa1,469,True
-17.130695,145.428318,,,QLD,Item 131,0.6,21.809,"Nearest pharmacy TABLELANDS DISCOUNT DRUG STORE is 15.6km geodesic (~21.8km by road), pop=213",SA1 30605116631,,census_sa1,213,False
-19.328945,146.606933,,,QLD,Item 131,0.8,21.804,"Nearest pharmacy Calanna Whole Health Pharmacy Woodlands is 11.1km geodesic (~15.5km by road), pop=406",SA1 31802147012,,census_sa1,406,True
-26.16984,152.833454,,,QLD,Item 131,0.6,21.778,"Nearest pharmacy Chemist Warehouse Gympie is 15.6km geodesic (~21.8km by road), pop=563",SA1 31903151418,,census_sa1,563,False
-35.83649,146.793431,,,NSW,Item 131,0.6,21.776,"Nearest pharmacy Jindera Pharmacy is 15.6km geodesic (~21.8km by road), pop=421",SA1 10901117517,,census_sa1,421,False
-22.698507,148.524727,Midpoint: Dysart-Middlemount,,Queensland,Item 131,0.5,21.774,Gap midpoint between Dysart Pharmacy and Middlemount Pharmacy (43.6km apart),Gap: Dysart Pharmacy -- Middlemount Pharmacy,,pharmacy_gap,0,False
-18.518662,146.105163,,,QLD,Item 131,0.6,21.772,"Nearest pharmacy Wholelife Pharmacy & Healthfoods - Ingham is 15.6km geodesic (~21.8km by road), pop=290",SA1 31801146507,,census_sa1,290,False
-23.639647,150.599903,,,QLD,Item 131,0.6,21.75,"Nearest pharmacy BOULDERCOMBE DISCOUNT PHARMACY is 15.5km geodesic (~21.8km by road), pop=540",SA1 30803120604,,census_sa1,540,False
-36.819734,143.897596,,,VIC,Item 131,0.6,21.742,"Nearest pharmacy Dunolly Pharmacy is 15.5km geodesic (~21.7km by road), pop=365",SA1 20203103306,,census_sa1,365,False
-34.723986,142.763329,,,VIC,Item 131,0.6,21.733,"Nearest pharmacy Robinvale Amcal Max is 15.5km geodesic (~21.7km by road), pop=362",SA1 21503140507,,census_sa1,362,False
-31.452029,152.551576,,,NSW,Item 131,0.6,21.708,"Nearest pharmacy Plunketts TerryWhite Chemmart Wauchope is 15.5km geodesic (~21.7km by road), pop=326",SA1 10804116513,,census_sa1,326,False
-42.836326,146.887576,,,TAS,Item 131,0.6,21.696,"Nearest pharmacy New Norfolk Pharmacy is 15.5km geodesic (~21.7km by road), pop=359",SA1 60301106608,,census_sa1,359,False
-29.430938,153.084038,,,NSW,Item 131,0.8,21.686,"Nearest pharmacy Stanford's Pharmacy is 11.3km geodesic (~15.9km by road), pop=346",SA1 10401108128,,census_sa1,346,True
-37.276251,142.775006,,,VIC,Item 131,0.6,21.686,"Nearest pharmacy Hope Pharmacy - Great Western is 15.5km geodesic (~21.7km by road), pop=403",SA1 21501138701,,census_sa1,403,False
-33.672743,150.124385,,,NSW,Item 131,0.6,21.685,"Nearest pharmacy Dash's Blackheath Pharmacy is 15.5km geodesic (~21.7km by road), pop=330",SA1 10303107117,,census_sa1,330,False
-16.61699,145.350417,,,QLD,Item 131,0.6,21.682,"Nearest pharmacy Livelife Pharmacy The Habitat is 15.5km geodesic (~21.7km by road), pop=501",SA1 31501140013,,census_sa1,501,False
-19.35946,146.956954,,,QLD,Item 131,0.8,21.672,"Nearest pharmacy Wulguru Pharmacy is 14.1km geodesic (~19.7km by road), pop=482",SA1 31802148913,,census_sa1,482,True
-42.597142,147.44711,,,TAS,Item 131,0.6,21.646,"Nearest pharmacy Richmond Pharmacy is 15.5km geodesic (~21.6km by road), pop=495",SA1 60301106719,,census_sa1,495,False
-36.575898,146.377422,,,VIC,Item 131,0.8,21.632,"Nearest pharmacy Milawa Pharmacy is 14.9km geodesic (~20.9km by road), pop=208",SA1 20402106710,,census_sa1,208,True
-32.01372,116.694687,,,WA,Item 131,0.6,21.623,"Nearest pharmacy York Pharmacy is 15.4km geodesic (~21.6km by road), pop=279",SA1 50902124511,,census_sa1,279,False
-33.862974,150.773925,,,NSW,Item 131,0.8,21.622,"OSRM verified: 21.6km by road to TerryWhite Chemmart - Erskine Park (7.2km geodesic), pop=252",SA1 12702151807,,census_sa1,252,True
-38.828044,146.122608,,,VIC,Item 131,0.6,21.601,"Nearest pharmacy Fish Creek Discount Pharmacy Plus is 15.4km geodesic (~21.6km by road), pop=254",SA1 20503108703,,census_sa1,254,False
-19.327152,146.602322,,,QLD,Item 131,0.8,21.598,"Nearest pharmacy Calanna Whole Health Pharmacy Woodlands is 11.2km geodesic (~15.7km by road), pop=201",SA1 31802147007,,census_sa1,201,True
-32.032569,116.227623,,,WA,Item 131,0.6,21.586,"Nearest pharmacy Mundaring Community Pharmacy is 15.4km geodesic (~21.6km by road), pop=303",SA1 50605114130,,census_sa1,303,False
-29.586478,153.161223,,,NSW,Item 131,0.8,21.57,"Nearest pharmacy Maclean Discount Pharmacy is 14.4km geodesic (~20.2km by road), pop=313",SA1 10401108145,,census_sa1,313,True
-35.025407,149.265414,,,NSW,Item 131,0.6,21.563,"Nearest pharmacy Sutton Pharmacy Plus is 15.4km geodesic (~21.6km by road), pop=503",SA1 10106154213,,census_sa1,503,False
-28.186682,153.263984,,,QLD,Item 131,0.6,21.559,"Nearest pharmacy Medicines Plus Bell Central Pharmacy is 15.4km geodesic (~21.6km by road), pop=292",SA1 30904124101,,census_sa1,292,False
-34.66174,138.793456,,,SA,Item 131,0.8,21.551,"OSRM verified: 21.6km by road to Direct Chemist Outlet Springwood Place (6.6km geodesic), pop=311",SA1 40202103306,,census_sa1,311,True
-37.933698,146.621495,,,VIC,Item 131,0.6,21.547,"Nearest pharmacy Heyfield Pharmacy is 15.4km geodesic (~21.5km by road), pop=279",SA1 20505110114,,census_sa1,279,False
-31.744822,152.454174,,,NSW,Item 131,0.6,21.538,"Nearest pharmacy Slade Pharmacy - Taree is 15.4km geodesic (~21.5km by road), pop=533",SA1 10805117015,,census_sa1,533,False
-36.101686,149.080893,,,NSW,Item 131,0.6,21.523,"Nearest pharmacy Hooks Pharmacy Cooma is 15.4km geodesic (~21.5km by road), pop=404",SA1 10103101521,,census_sa1,404,False
-36.85881,144.054173,,,VIC,Item 131,0.6,21.518,"Nearest pharmacy Maldon Pharmacy is 15.4km geodesic (~21.5km by road), pop=401",SA1 20202102607,,census_sa1,401,False
-27.328614,152.157881,,,QLD,Item 131,0.8,21.512,"Nearest pharmacy Crows Nest Pharmacy is 12.5km geodesic (~17.5km by road), pop=455",SA1 30702117909,,census_sa1,455,True
-24.757182,150.025734,Midpoint: Moura-Theodore,,Queensland,Item 131,0.5,21.506,Gap midpoint between MOURA PHARMACY and Theodore Pharmacy (43.0km apart),Gap: MOURA PHARMACY -- Theodore Pharmacy,,pharmacy_gap,0,False
-37.986599,146.611518,,,VIC,Item 131,0.6,21.503,"Nearest pharmacy Heyfield Pharmacy is 15.4km geodesic (~21.5km by road), pop=554",SA1 20504109803,,census_sa1,554,False
-27.749913,152.473168,,,QLD,Item 131,0.6,21.503,"Nearest pharmacy Laidley Pharmacy is 15.4km geodesic (~21.5km by road), pop=237",SA1 31002128215,,census_sa1,237,False
-28.714934,153.153672,,,NSW,Item 131,0.6,21.499,"Nearest pharmacy Southside Pharmacy - Lismore is 15.4km geodesic (~21.5km by road), pop=266",SA1 11202124940,,census_sa1,266,False
-29.373033,115.885944,Midpoint: Morawa-Carnamah,,Western Australia,Item 131,0.5,21.499,Gap midpoint between MORAWA PHARMACY and Sal's Pharmacy (43.0km apart),Gap: MORAWA PHARMACY -- Sal's Pharmacy,,pharmacy_gap,0,False
-38.245233,147.050784,,,VIC,Item 131,0.6,21.478,"Nearest pharmacy Amcal Findlay & Weymouth Pharmacy Sale is 15.3km geodesic (~21.5km by road), pop=349",SA1 20505110006,,census_sa1,349,False
