Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-42.8803,147.3845,,Item 134,"Shopping centre 'Shoreline Shopping Centre' (GLA 12,000 sqm, est. 48 tenants) with supermarket but no pharmacy. Large supermarket present but only 48 est. tenants (needs 50+)",70%,0.50,Amcal+ Pharmacy Howrah - Wentworth,Shoreline Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.721184,157079,197451,197834,Hobart,197451,4.6,69107.8,27,50,68,40,28,165.0,"Amcal+ Pharmacy Howrah - Wentworth (0.5km, chain); Wentworth Pharmacy (0.6km, ind); Bellerive Quay Pharmacy (1.5km, ind)",594.7,,
-42.831,147.282,,Item 134,"Shopping centre 'Glenorchy Central' (GLA 10,000 sqm, est. 40 tenants) with supermarket but no pharmacy. Large supermarket present but only 40 est. tenants (needs 50+)",70%,0.42,Priceline Pharmacy Glenorchy,Glenorchy Central,shopping_centre,TAS,2026-02-14T22:04:38.720184,132246,197637,197637,Hobart,197451,6.85,41503.8,21,51,59,33,26,147.5,"Priceline Pharmacy Glenorchy (0.4km, chain); Chemist Warehouse (0.5km, chain); Chemist Warehouse Glenorchy (0.5km, chain)",559.0,,
-41.525328,146.8449712,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 873 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'IGA' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.87,Westbury Pharmacy,IGA,supermarket,TAS,2026-02-14T22:04:38.744184,2266,2266,2769,Westbury,1666,1.08,736.5,1,1,1,0,1,3.0,"Westbury Pharmacy (0.9km, ind)",492.9,,
-41.1129758,146.0716909,,Item 133,"Supermarket 'Lane's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 354 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.35,Complete Care Pharmacy Penguin,Lane's IGA,supermarket,TAS,2026-02-14T22:04:38.732184,3961,17023,17023,Penguin,3330,0.25,3319.5,1,5,5,1,4,11.5,"Complete Care Pharmacy Penguin (0.4km, ind)",476.6,,
-42.843114,147.2977798,,Item 134,"Shopping centre 'Fantastic Furniture' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.37,Friendly Care Advantage Moonah,Fantastic Furniture,shopping_centre,TAS,2026-02-14T22:04:38.754184,196379,197637,197637,Hobart,197451,5.03,32610.1,31,55,66,39,27,171.5,"Friendly Care Advantage Moonah (0.4km, ind); Chemist Warehouse Moonah (0.5km, chain); Chemist Warehouse Moonah (0.6km, chain)",423.9,,
-41.068,145.905,"20, Hamilton Street, Upper Burnie, Burnie, City of Burnie, Tasmania, 7320, Australia",Item 136,"Medical centre 'TAS Family Medical Centre' — 10 GPs (8.0 est. FTE), open 75hrs/wk (meets 70hr requirement) — nearest pharmacy 438 m [source: website_scrape]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",75%,0.44,Upper Burnie Pharmacy,TAS Family Medical Centre,medical_centre,TAS,2026-02-14T22:04:38.714184,20367,20823,25068,Burnie,20267,1.74,4685.2,7,8,8,1,7,23.5,"Upper Burnie Pharmacy (0.4km, ind); Bolands Pharmacy (1.8km, ind); Pharmacy Discount Centre Burnie (1.8km, ind)",374.0,,
-41.4267,147.1336,,Item 134,"Shopping centre 'Northgate Shopping Centre' (GLA 12,000 sqm, est. 48 tenants) with supermarket but no pharmacy. Large supermarket present but only 48 est. tenants (needs 50+)",70%,0.36,Invermay Discount Drug Store,Northgate Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.719184,80943,84538,87532,Launceston,80943,0.88,17753.0,26,28,29,17,12,91.5,"Invermay Discount Drug Store (0.4km, ind); Chemist Warehouse Racecourse (1.1km, chain); TerryWhite Chemmart Launceston City (1.1km, chain)",329.0,,
-41.0552718,145.9062296,,Item 134,"Shopping centre 'Express Auto Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.35,Bolands Pharmacy,Express Auto Centre,shopping_centre,TAS,2026-02-14T22:04:38.748184,20267,20606,21638,Burnie,20267,0.32,3400.0,7,8,8,1,7,23.5,"Bolands Pharmacy (0.3km, ind); Pharmacy Discount Centre Burnie (0.4km, ind); Burnie Plaza Pharmacy (0.4km, ind)",294.4,,
-42.8751386,147.3704878,,Item 133,"Supermarket 'Salamanca Fresh IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 243 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.24,Bellerive Quay Pharmacy,Salamanca Fresh IGA,supermarket,TAS,2026-02-14T22:04:38.729184,157079,197451,198020,Hobart,197451,3.55,38502.9,35,56,68,40,28,179.0,"Bellerive Quay Pharmacy (0.2km, ind); Rhys Jones Pharmacy (0.9km, ind); Complete Care Pharmacy Rosny Park (1.0km, ind)",263.3,,
-42.8578725,147.3032616,"192-196, New Town Road, New Town, Hobart, City of Hobart, Tasmania, 7008, Australia",Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 212 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.21,Chemist Warehouse New Town TAS,Woolworths,supermarket,TAS,2026-02-14T22:04:38.711184,157079,197637,197637,Hobart,197451,3.41,44468.3,40,55,68,41,27,183.5,"Chemist Warehouse New Town TAS (0.2km, chain); Chemist Warehouse New Town (0.3km, chain); Friendly Care Advantage New Town (0.4km, ind)",225.0,,
