Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned
-31.2972873,116.8297022,,Item 133,"Supermarket 'FJD Goomalling Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 229 m)",65%,0.23,Goomalling Pharmacy,FJD Goomalling Grocer,supermarket,WA,2026-02-14T16:53:21.033001
-33.3106801,117.3436531,,Item 133,"Supermarket 'Foodworks Wagin Co-Op' (1,500 sqm) with no adjacent pharmacy (nearest 183 m)",65%,0.18,Wagin Pharmacy,Foodworks Wagin Co-Op,supermarket,WA,2026-02-14T16:53:21.034001
-33.936115,118.0066964,,Item 133,"Supermarket 'IGA Gnowangerup' (1,200 sqm) with no adjacent pharmacy (nearest 102 m)",65%,0.10,Gnowangerup Pharmacy,IGA Gnowangerup,supermarket,WA,2026-02-14T16:53:21.035001
-33.9492028,120.1266513,,Item 133,"Supermarket 'Hopetoun IGA' (1,200 sqm) with no adjacent pharmacy (nearest 120 m)",65%,0.12,Hopetoun Beachfront Chemist,Hopetoun IGA,supermarket,WA,2026-02-14T16:53:21.036001
-32.0133753,115.9284203,,Item 133,"Supermarket 'Manning Super Market Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 378 m)",65%,0.38,Cannington Medical Centre Pharmacy,Manning Super Market Indian Grocery,supermarket,WA,2026-02-14T16:53:21.037001
-32.1358868,116.0095929,,Item 133,"Supermarket 'Kongs Oriental Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.08 km)",65%,1.08,Champion Drive-In Pharmacy,Kongs Oriental Supermarket,supermarket,WA,2026-02-14T16:53:21.038001
-32.0370731,115.9679329,,Item 133,"Supermarket 'Al Fares Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.35 km)",65%,1.35,Kenwick Pharmacy,Al Fares Supermarket,supermarket,WA,2026-02-14T16:53:21.039001
-31.9063812,115.8197752,,Item 133,"Supermarket 'European Foods Marketplace' (1,500 sqm) with no adjacent pharmacy (nearest 942 m)",65%,0.94,Osborne Park Pharmacy,European Foods Marketplace,supermarket,WA,2026-02-14T16:53:21.041001
-32.0633283,115.9356064,,Item 133,"Supermarket 'Tucker Fresh IGA' (1,200 sqm) with no adjacent pharmacy (nearest 135 m)",65%,0.14,Pharmacy 777 Canning Vale,Tucker Fresh IGA,supermarket,WA,2026-02-14T16:53:21.042001
-31.8980042,115.8103726,,Item 133,"Supermarket 'Cape to Cairo' (1,500 sqm) with no adjacent pharmacy (nearest 704 m)",65%,0.70,Wizard Pharmacy Innaloo Medical Centre,Cape to Cairo,supermarket,WA,2026-02-14T16:53:21.043001
-31.9406532,115.8160206,,Item 133,"Supermarket 'Little Magic' (1,500 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,Pharmacy 777 Wembley,Little Magic,supermarket,WA,2026-02-14T16:53:21.044002
-32.045161300000004,115.81239554999999,,Item 133,"Supermarket 'Perth Kimchi' (1,500 sqm) with no adjacent pharmacy (nearest 734 m) | Supermarket 'Yee Seng Oriental Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 725 m)",65%,0.73,Myaree Pharmacy,Perth Kimchi,supermarket,WA,2026-02-14T16:53:21.045065
-31.8328374,115.967608,,Item 133,"Supermarket 'Indian Market Brabham Grocery and Restaurant' (1,500 sqm) with no adjacent pharmacy (nearest 313 m)",65%,0.31,Whiteman Edge 7 Day Pharmacy,Indian Market Brabham Grocery and Restaurant,supermarket,WA,2026-02-14T16:53:21.046577
-31.6516361,116.6743735,,Item 133,"Supermarket 'Spud Shed' (1,500 sqm) with no adjacent pharmacy (nearest 166 m)",65%,0.17,Stewart's Good Price Pharmacy Warehouse Northam,Spud Shed,supermarket,WA,2026-02-14T16:53:21.047577
-32.0824349,115.7826292,,Item 133,"Supermarket 'Forrest Supafoods Fresh' (1,500 sqm) with no adjacent pharmacy (nearest 750 m)",65%,0.75,Optimal Pharmacy Plus Simms Road,Forrest Supafoods Fresh,supermarket,WA,2026-02-14T16:53:21.048578
-32.0017228,115.8913581,,Item 133,"Supermarket 'Tucker Fresh IGA Exchange' (1,200 sqm) with no adjacent pharmacy (nearest 993 m)",65%,0.99,Pharmacy 777 Bentley,Tucker Fresh IGA Exchange,supermarket,WA,2026-02-14T16:53:21.049577
-32.027604,115.7949629,,Item 133,"Supermarket 'The Foodie's Basket' (1,500 sqm) with no adjacent pharmacy (nearest 769 m)",65%,0.77,Gerald Burns Pharmacy,The Foodie's Basket,supermarket,WA,2026-02-14T16:53:21.050594
-32.0134797,115.9460789,,Item 133,"Supermarket 'Quick and Easy Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 720 m)",65%,0.72,TerryWhite Chemmart,Quick and Easy Indian Grocery,supermarket,WA,2026-02-14T16:53:21.051577
-31.9608795,115.8742833,,Item 133,"Supermarket 'Foodie's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 381 m)",65%,0.38,Rosen's Pharmacy,Foodie's IGA,supermarket,WA,2026-02-14T16:53:21.052577
-32.0677656,115.9825061,,Item 133,"Supermarket 'Local Fresh Market' (1,500 sqm) with no adjacent pharmacy (nearest 1.10 km)",65%,1.10,Caring Pharmacy Huntingdale,Local Fresh Market,supermarket,WA,2026-02-14T16:53:21.053577
-32.10766285,115.9381722,,Item 133,"Supermarket 'Napoli Mercato' (1,500 sqm) with no adjacent pharmacy (nearest 115 m) | Supermarket 'Prime Products' (1,500 sqm) with no adjacent pharmacy (nearest 240 m)",65%,0.12,Greg's Discount Chemist - Southern River,Napoli Mercato,supermarket,WA,2026-02-14T16:53:21.054577
-31.8387795,115.8385764,,Item 133,"Supermarket 'Nguyen Phat' (1,500 sqm) with no adjacent pharmacy (nearest 101 m)",65%,0.10,Chemist Warehouse,Nguyen Phat,supermarket,WA,2026-02-14T16:53:21.056577
-31.9329422,115.8408838,,Item 133,"Supermarket 'Re Store' (1,500 sqm) with no adjacent pharmacy (nearest 434 m)",65%,0.43,Leederville Community Pharmacy,Re Store,supermarket,WA,2026-02-14T16:53:21.057577
-31.9462914,115.860753,,Item 133,"Supermarket 'Emma Seafood Yong Tofu, Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 110 m)",65%,0.11,Chemist Warehouse,"Emma Seafood Yong Tofu, Asian Grocery",supermarket,WA,2026-02-14T16:53:21.058577
-31.9431481,115.8551828,,Item 133,"Supermarket 'Trans Oriental Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 602 m)",65%,0.60,Trinh's Pharmacy,Trans Oriental Supermarket,supermarket,WA,2026-02-14T16:53:21.059577
-32.0679225,115.9033576,,Item 133,"Supermarket 'Campbells' (1,500 sqm) with no adjacent pharmacy (nearest 1.73 km)",65%,1.73,Priceline Willetton,Campbells,supermarket,WA,2026-02-14T16:53:21.060578
-32.1041548,115.9357144,,Item 133,"Supermarket 'Spicy Bhavan' (1,500 sqm) with no adjacent pharmacy (nearest 331 m)",65%,0.33,Greg's Discount Chemist - Southern River,Spicy Bhavan,supermarket,WA,2026-02-14T16:53:21.062196
-29.2107496,116.0089803,,Item 133,"Supermarket 'Morawa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 132 m)",65%,0.13,Morawa Pharmacy,Morawa IGA,supermarket,WA,2026-02-14T16:53:21.063196
-17.9668407,122.2310781,,Item 133,"Supermarket 'Fong's Store' (1,500 sqm) with no adjacent pharmacy (nearest 594 m)",65%,0.59,Kimberley Pharmacy Services (Broome),Fong's Store,supermarket,WA,2026-02-14T16:53:21.064197
-34.3921471,119.3801542,,Item 133,"Supermarket 'Bremer Bay General & Liquor Store' (1,500 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,Bremer Bay Pharmacy Amcal,Bremer Bay General & Liquor Store,supermarket,WA,2026-02-14T16:53:21.065196
-25.9296123,113.5380705,,Item 133,"Supermarket 'Denham IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 275 m)",65%,0.28,Shark Bay Pharmacy,Denham IGA X-press,supermarket,WA,2026-02-14T16:53:21.066196
-25.9258617,113.5304368,,Item 133,"Supermarket 'Shark Bay Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 594 m)",65%,0.59,Shark Bay Pharmacy,Shark Bay Supermarket,supermarket,WA,2026-02-14T16:53:21.067196
-32.2983447,115.8075931,,Item 133,"Supermarket 'Spudshed' (1,500 sqm) with no adjacent pharmacy (nearest 136 m)",65%,0.14,Good Price Pharmacy Warehouse Baldivis,Spudshed,supermarket,WA,2026-02-14T16:53:21.068196
-33.0263171,116.88113,,Item 133,"Supermarket 'Grocery Outlet' (1,500 sqm) with no adjacent pharmacy (nearest 221 m)",65%,0.22,Williams Pharmacy,Grocery Outlet,supermarket,WA,2026-02-14T16:53:21.069196
-32.0259878,115.9439154,,Item 133,"Supermarket 'Indian Gourmet Cannington' (1,500 sqm) with no adjacent pharmacy (nearest 329 m)",65%,0.33,Wizard Pharmacy Cannington,Indian Gourmet Cannington,supermarket,WA,2026-02-14T16:53:21.071196
-31.8451751,115.8484824,,Item 133,"Supermarket 'Win-Win Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.09 km)",65%,1.09,Chemist Warehouse,Win-Win Supermarket,supermarket,WA,2026-02-14T16:53:21.072196
-31.9290435,115.8918598,,Item 133,"Supermarket 'IGA Maylands' (1,200 sqm) with no adjacent pharmacy (nearest 144 m)",65%,0.14,Maylands Amcal Pharmacy,IGA Maylands,supermarket,WA,2026-02-14T16:53:21.073196
-31.9498968,115.8248138,,Item 133,"Supermarket 'Farmer Jack's' (1,500 sqm) with no adjacent pharmacy (nearest 101 m)",65%,0.10,Pharmacy 777 Subiaco Rokeby Road,Farmer Jack's,supermarket,WA,2026-02-14T16:53:21.074196
-31.8567139,115.9069544,,Item 133,"Supermarket 'MCQ Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 595 m)",65%,0.60,Plant Pharm Malaga,MCQ Supermarket,supermarket,WA,2026-02-14T16:53:21.075196
