Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score
-32.0392669,115.8783755,,Item 133,"Supermarket 'Lotus Indian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 834 m) | Supermarket 'Spicy Touch Indian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 882 m)",65%,0.83,Wizard Pharmacy Willetton,Lotus Indian Groceries,supermarket,WA,2026-02-14T16:53:21.027412,VERIFIED,All 4 nearby OSM pharmacies already in DB: Willetton Chemmart Pharmacy (1m); Wizard Pharmacy (1m); Pharmacy 777 (1m),1483638,785398,1767145,Bateman,3717,3.45,255254.4,33,135,253,92,161,467.0,"Wizard Pharmacy Willetton (0.9km, chain); Wizard Pharmacy Rossmoyne (0.9km, chain); Pharmacy 777 (1.1km, ind)",1392.9
-34.8372469,116.0257786,,"Item 131, Item 133","Near 'Windy Harbour Store' (supermarket); straight-line 43.57 km, est. route 56.64 km from nearest pharmacy | Supermarket 'Windy Harbour Store' (1,500 sqm) with no adjacent pharmacy (nearest 43.57 km)",70%,43.57,Pemberton Pharmacy,Windy Harbour Store,supermarket,WA,2026-02-14T16:53:20.914378,VERIFIED,No pharmacies found in OSM within search radius,28,28,28,Unknown,0,-1,29.4,0,0,0,0,0,0.0,,1220.0
-31.8980042,115.8103726,,Item 133,"Supermarket 'Cape to Cairo' (1,500 sqm) with no adjacent pharmacy (nearest 704 m)",65%,0.7,Wizard Pharmacy Innaloo Medical Centre,Cape to Cairo,supermarket,WA,2026-02-14T16:53:21.043001,VERIFIED,All 3 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Chemist Warehouse (1m); Chemist Warehouse (1m),1674693,795537,1777284,Stirling,9676,1.17,258549.5,42,163,246,94,152,498.0,"Wizard Pharmacy Innaloo Medical Centre (0.7km, chain); Discount Drug Store Innaloo (0.8km, ind); Wizard Pharmacy Innaloo (1.1km, chain)",1116.0
-28.8025095,114.625062,,Item 133,"Supermarket 'Gearings Local Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.07 km)",65%,1.07,Pharmacy 777 Geraldton,Gearings Local Supermarket,supermarket,WA,2026-02-14T16:53:20.982612,VERIFIED,No pharmacies found in OSM within search radius,32717,33217,33217,Tarcoola Beach,1288,0.58,17272.8,8,10,11,5,6,31.5,"Pharmacy 777 Geraldton (1.1km, ind); Rangeway Amcal Pharmacy (2.1km, chain); Pharmacy 194 (2.4km, ind)",1093.6
-33.2713394,115.7513515,,Item 133,"Supermarket 'Spudshed Australind' (1,500 sqm) with no adjacent pharmacy (nearest 1.24 km)",65%,1.24,Chemwise Pharmacy Australind,Spudshed Australind,supermarket,WA,2026-02-14T16:53:21.024411,VERIFIED,No pharmacies found in OSM within search radius,0,33946,79472,Australind,14539,3.06,17651.9,4,8,21,9,12,37.5,"Chemwise Pharmacy Australind (1.2km, ind); Healthsave Treendale Pharmacy (1.6km, ind); TerryWhite Chemmart Australind (3.5km, chain)",1093.3
-32.0672687,115.8182739,,"Item 133, Item 134","Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 226 m) | Shopping centre 'ALDI' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.23,TerryWhite Chemmart Kardinya,ALDI,supermarket,WA,2026-02-14T16:53:20.892776,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m),1042870,1676346,1781148,Kardinya,8730,0.37,377177.8,31,93,197,67,130,354.5,"TerryWhite Chemmart Kardinya (0.2km, chain); Winthrop Pharmacy (1.6km, ind); South Street Pharmacy (1.8km, ind)",1084.6
-31.989839,115.8704578,,Item 133,"Supermarket 'Farmer Jack's' (1,500 sqm) with no adjacent pharmacy (nearest 776 m)",65%,0.78,Community Pharmacy,Farmer Jack's,supermarket,WA,2026-02-14T16:53:21.020411,VERIFIED,All 3 nearby OSM pharmacies already in DB: South Perth Chemist (1m); Unknown Pharmacy (1m); Angelo Street Pharmacy (1m),196349,785398,1767145,Perth,2043762,3.89,255254.4,50,172,290,108,182,566.0,"Community Pharmacy (0.8km, ind); Pharmacy 777 South Perth (0.9km, ind); TerryWhite Chemmart Preston Street (1.2km, chain)",1080.4
-31.8939026,115.7639173,,Item 133,"Supermarket 'Scarboro Super Deli' (1,500 sqm) with no adjacent pharmacy (nearest 212 m)",65%,0.21,Optimal Pharmacy Plus Scarborough,Scarboro Super Deli,supermarket,WA,2026-02-14T16:53:20.975612,VERIFIED,All 2 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m); Friendlies Chemist (1m),1241475,1874951,1780029,Scarborough,15467,0.5,365615.4,23,99,205,73,132,363.5,"Optimal Pharmacy Plus Scarborough (0.2km, ind); Scarborough 7 Day Chemist (0.4km, ind); Scarborough Beach Pharmacy (0.6km, ind)",1080.2
-30.7402503,121.4667222,,Item 133,"Supermarket 'Hannans IGA' (1,200 sqm) with no adjacent pharmacy (nearest 915 m)",65%,0.92,Guardian,Hannans IGA,supermarket,WA,2026-02-14T16:53:20.966043,VERIFIED,All 2 nearby OSM pharmacies already in DB: Guardian (1m); Kalgoorlie Pharmacy (1m),29168,29168,29168,Piccadilly,2263,0.58,9479.6,7,8,8,6,2,26.0,"Guardian (0.9km, chain); Kalgoorlie Pharmacy (0.9km, ind); Wizard Pharmacy Kalgoorlie Central (1.0km, chain)",993.9
-32.0394312,115.9076519,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 205 m)",75%,0.21,Wizard Pharmacy Riverton,Coles,supermarket,WA,2026-02-14T16:53:20.894776,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m),1372931,2006407,1767145,Wilson,6376,2.23,451441.6,35,109,251,94,157,442.0,"Wizard Pharmacy Riverton (0.2km, chain); TerryWhite Chemmart Rostrata (1.5km, chain); Riverton Bridge Pharmacy (1.6km, ind)",951.1
-17.9668407,122.2310781,,Item 133,"Supermarket 'Fong's Store' (1,500 sqm) with no adjacent pharmacy (nearest 594 m)",65%,0.59,Kimberley Pharmacy Services (Broome),Fong's Store,supermarket,WA,2026-02-14T16:53:21.064197,VERIFIED,All 1 nearby OSM pharmacies already in DB: Kimberley Pharmacy Services (1m),14660,14660,14660,Broome,14660,1.35,4764.5,3,3,3,0,3,9.0,"Kimberley Pharmacy Services (Broome) (0.6km, ind); Northpharm Broome Pharmacy (1.6km, ind); Northpharm Chinatown Pharmacy (2.0km, ind)",864.9
-31.91019866666667,115.8875824,,"Item 133, Item 134","Supermarket 'IGA Bedford' (1,200 sqm) with no adjacent pharmacy (nearest 613 m) | Shopping centre 'Promenade Fish Supply' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Our Table' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.59,Advantage Pharmacy Bedford,Promenade Fish Supply,shopping_centre,WA,2026-02-14T16:53:20.876711,VERIFIED,All 2 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Amcal (1m),1961792,790160,1771907,Bedford,5438,0.37,296310.0,51,169,277,114,163,554.0,"Advantage Pharmacy Bedford (0.6km, ind); Inglewood Amcal Chemist and Civic News (0.8km, chain); Pharmacy 777 Inglewood (1.2km, ind)",840.0
-28.7769984,114.62681156666667,,"Item 133, Item 134","Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 866 m) | Shopping centre 'BWS' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Pet City Geraldton' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.87,Rangeway Amcal Pharmacy,ALDI,supermarket,WA,2026-02-14T16:53:20.903776,VERIFIED,All 2 nearby OSM pharmacies already in DB: Pharmacy 194 (1m); Optimal Pharmacy Plus Northgate (1m),32717,33217,33217,Rangeway,1887,0.97,12456.4,9,11,11,5,6,33.5,"Rangeway Amcal Pharmacy (0.9km, chain); Pharmacy 194 (1.2km, ind); Wizard Pharmacy Geraldton Stirlings Central (1.4km, chain)",837.6
-31.9431481,115.8551828,,Item 133,"Supermarket 'Trans Oriental Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 602 m)",65%,0.6,Trinh's Pharmacy,Trans Oriental Supermarket,supermarket,WA,2026-02-14T16:53:21.059577,VERIFIED,All 20 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); Busy Bee (1m); Busy Bee Pharmacy (1m),196349,785398,1767145,Northbridge,1307,0.57,255254.4,72,177,286,113,173,591.5,"Trinh's Pharmacy (0.6km, ind); Chemist Warehouse (0.6km, chain); Busy Bee Pharmacy (0.8km, ind)",795.3
-31.9218132,115.8801454,,Item 133,"Supermarket 'Perth Ceilling Fixers' (1,500 sqm) with no adjacent pharmacy (nearest 593 m)",65%,0.59,The Dispensary Mount Lawley,Perth Ceilling Fixers,supermarket,WA,2026-02-14T16:53:20.993174,VERIFIED,All 3 nearby OSM pharmacies already in DB: The Dispensary (1m); Amcal (1m); Priceline Pharmacy (1m),196349,785398,1767145,Mount Lawley,11125,0.78,255254.4,67,174,286,116,170,585.0,"The Dispensary Mount Lawley (0.6km, ind); Pharmacy 777 Inglewood (0.6km, ind); Inglewood Amcal Chemist and Civic News (1.1km, chain)",790.8
-31.945,115.799,,Item 135,Hospital 'Sir Charles Gairdner Hospital' (600 beds) with no adjacent pharmacy (nearest 480 m),80%,0.48,Emslie's Floreat Pharmacy,Sir Charles Gairdner Hospital,hospital,WA,2026-02-14T16:53:20.845071,VERIFIED,All 3 nearby OSM pharmacies already in DB: Emslie's Floreat Pharmacy (0m); Wembley Pharmacy (1m); Michael's Chemist (1m),1937128,797211,1778958,Floreat,7899,0.8,191330.6,44,143,264,96,168,499.0,"Emslie's Floreat Pharmacy (0.5km, ind); Floreat Forum Pharmacy (1.0km, ind); Wembley Pharmacy (1.1km, ind)",765.3
-31.9987649,115.7616264,,Item 133,"Supermarket 'Boatshed' (1,500 sqm) with no adjacent pharmacy (nearest 124 m)",65%,0.12,Pharmacy on Napoleon,Boatshed,supermarket,WA,2026-02-14T16:53:20.985175,VERIFIED,All 3 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m); Wizard Pharmacy (1m); Unknown Pharmacy (1m),1356583,1990059,1774272,Peppermint Grove,1636,0.52,388061.5,23,84,201,63,138,339.5,"Pharmacy on Napoleon (0.1km, ind); Priceline Pharmacy Cottesloe (0.2km, chain); Unknown Pharmacy (0.3km, ind)",701.3
-33.3326,115.6378,,Item 135,Hospital 'Bunbury Hospital' (156 beds) with no adjacent pharmacy (nearest 601 m),80%,0.6,TerryWhite Chemmart Bunbury Plaza,Bunbury Hospital,hospital,WA,2026-02-14T16:53:20.847071,VERIFIED,All 7 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Unknown Pharmacy (1m); Wizard (1m),75196,75196,75741,Bunbury,75196,0.66,30078.4,15,21,23,9,14,63.5,"TerryWhite Chemmart Bunbury Plaza (0.6km, chain); Priceline Bunbury (0.6km, chain); Chemwise Pharmacy Bunbury (0.7km, ind)",699.5
-31.8926,115.7949,,Item 132,"Major shopping centre 'Westfield Innaloo' (GLA 63,000 sqm) with no pharmacy within 200 m",85%,0.4,Morris Compounding Pharmacy,Westfield Innaloo,shopping_centre,WA,2026-02-14T16:53:20.840517,VERIFIED,All 3 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); Priceline Pharmacy (1m); Chemist Warehouse (1m),1503008,799395,1781142,Innaloo,8251,0.16,203845.7,35,149,231,87,144,458.5,"Morris Compounding Pharmacy (0.4km, ind); Discount Drug Store Innaloo (0.9km, ind); Chemist Warehouse (1.0km, chain)",695.9
-32.0133753,115.9284203,,Item 133,"Supermarket 'Manning Super Market Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 378 m)",65%,0.38,Cannington Medical Centre Pharmacy,Manning Super Market Indian Grocery,supermarket,WA,2026-02-14T16:53:21.037001,VERIFIED,All 3 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); TerryWhite Chemmart (1m); Amcal (1m),1536992,790953,1772700,Cannington,5929,1.55,154235.8,35,130,254,103,151,470.5,"Cannington Medical Centre Pharmacy (0.4km, ind); Chemist Warehouse (0.7km, chain); Pharmacy 4 Less Cannington (0.9km, ind)",637.5
-32.0633283,115.9356064,,Item 133,"Supermarket 'Tucker Fresh IGA' (1,200 sqm) with no adjacent pharmacy (nearest 135 m)",65%,0.14,Pharmacy 777 Canning Vale,Tucker Fresh IGA,supermarket,WA,2026-02-14T16:53:21.042001,VERIFIED,No pharmacies found in OSM within search radius,926997,1560473,1775865,Thornlie,23153,1.87,304292.2,26,88,188,80,108,342.0,"Pharmacy 777 Canning Vale (0.1km, ind); Pharmacy 777 Langford (2.3km, ind); Spencer Village Pharmacy (2.5km, ind)",636.9
-32.0218491,115.9366265,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 125 m)",75%,0.13,TerryWhite Chemmart Cannington,Aldi,supermarket,WA,2026-02-14T16:53:20.895776,VERIFIED,All 6 nearby OSM pharmacies already in DB: Amcal (0m); Chemist Warehouse (0m); Chemist Warehouse (1m),1382327,2015803,1771835,Cannington,5929,0.63,453555.7,35,107,242,99,143,433.5,"TerryWhite Chemmart Cannington (0.1km, chain); Amcal (0.3km, chain); Amcal Cannington (0.4km, chain)",603.1
-31.9912295,115.9144064,,Item 133,"Supermarket 'Swansea Street Markets' (1,500 sqm) with no adjacent pharmacy (nearest 396 m)",65%,0.4,Priceline Pharmacy St James,Swansea Street Markets,supermarket,WA,2026-02-14T16:53:20.986175,VERIFIED,All 4 nearby OSM pharmacies already in DB: Pharmacy 777 (1m); Chemist Warehouse (1m); St James Newstart Pharmacy (1m),1863872,785406,1767153,Wilson,6376,3.18,153154.2,38,149,288,114,174,532.0,"Priceline Pharmacy St James (0.4km, chain); Pharmacy 777 (0.6km, ind); Botts Drive-In Chemist (0.8km, ind)",589.4
-31.9329422,115.8408838,,Item 133,"Supermarket 'Re Store' (1,500 sqm) with no adjacent pharmacy (nearest 434 m)",65%,0.43,Leederville Community Pharmacy,Re Store,supermarket,WA,2026-02-14T16:53:21.057577,VERIFIED,All 2 nearby OSM pharmacies already in DB: Leederville Community Pharmacy (0m); Pharmacy 777 Mount Hawthorn (1m),196349,785398,1767145,Leederville,3158,0.05,153152.6,75,175,279,112,167,585.0,"Leederville Community Pharmacy (0.4km, ind); TerryWhite Chemmart West Leederville (1.1km, chain); Pharmacy 777 Mount Hawthorn (1.3km, ind)",576.3
-32.0090841,115.9023283,,Item 133,"Supermarket 'Bentley IGA' (1,200 sqm) with no adjacent pharmacy (nearest 354 m)",65%,0.35,Pharmacy 777 Bentley,Bentley IGA,supermarket,WA,2026-02-14T16:53:20.969612,VERIFIED,All 1 nearby OSM pharmacies already in DB: St James Newstart Pharmacy (1m),1780299,788646,1770393,Wilson,6376,1.47,153786.0,40,154,272,104,168,518.0,"Pharmacy 777 Bentley (0.4km, ind); St James Newstart Pharmacy (1.1km, ind); St James Newstart Pharmacy (1.1km, ind)",531.8
-35.0274061,117.8842006,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 575 m)",65%,0.58,Amcal Max Albany,IGA,supermarket,WA,2026-02-14T16:53:20.961043,VERIFIED,All 3 nearby OSM pharmacies already in DB: Amcal (1m); hacienda pharmacy (1m); Priceline (1m),31128,31128,31502,Albany,31128,0.3,10116.6,9,11,11,7,4,34.5,"Amcal Max Albany (0.6km, chain); Hacienda Wizard Pharmacy (0.8km, chain); Albany Plaza Discount Drug Store (0.9km, ind)",508.6
-31.9608795,115.8742833,,Item 133,"Supermarket 'Foodie's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 381 m)",65%,0.38,Rosen's Pharmacy,Foodie's IGA,supermarket,WA,2026-02-14T16:53:21.052577,VERIFIED,All 4 nearby OSM pharmacies already in DB: Pharmacy 777 (1m); Unknown Pharmacy (1m); Chemist Warehouse (1m),196349,785398,1767145,East Perth,10596,0.8,153152.6,60,184,297,114,183,598.0,"Rosen's Pharmacy (0.4km, ind); Pharmacy 777 East Perth (0.9km, ind); Unknown Pharmacy (0.9km, ind)",498.2
-31.9796298,115.7821082,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 251 m)",65%,0.25,Claremont Chemist and News,IGA,supermarket,WA,2026-02-14T16:53:21.021411,VERIFIED,All 4 nearby OSM pharmacies already in DB: Priceline (0m); Advantage Pharmacy (0m); Wizard Pharmacy Claremont (0m),1693074,796880,1778627,Claremont,8148,0.19,155391.6,30,129,233,81,152,432.5,"Claremont Chemist and News (0.3km, ind); Wizard Pharmacy Claremont (0.4km, chain); Wizard Pharmacy Claremont (0.5km, chain)",459.6
-35.0173721,117.8779606,,Item 133,"Supermarket 'Highway' (1,500 sqm) with no adjacent pharmacy (nearest 497 m)",65%,0.5,Albany Plaza Discount Drug Store,Highway,supermarket,WA,2026-02-14T16:53:20.946496,VERIFIED,All 4 nearby OSM pharmacies already in DB: hacienda pharmacy (1m); Priceline (1m); Amcal (1m),31128,31128,31502,Centennial Park,641,0.46,10116.6,10,11,11,7,4,35.5,"Albany Plaza Discount Drug Store (0.5km, ind); Hacienda Wizard Pharmacy (0.5km, chain); Albany Dog Rock Chemist (0.6km, ind)",426.4
-32.0152293,115.9399741,,Item 133,"Supermarket 'NP Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 221 m)",65%,0.22,TerryWhite Chemmart,NP Supermarket,supermarket,WA,2026-02-14T16:53:20.984175,VERIFIED,All 5 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m); Chemist Warehouse (1m); Amcal (1m),1421790,794355,1776102,Cannington,5929,0.6,154899.2,31,101,247,100,147,429.0,"TerryWhite Chemmart (0.2km, chain); Pharmacy 4 Less Cannington (0.3km, ind); Amcal Cannington (0.4km, chain)",406.4
-31.8387795,115.8385764,,Item 133,"Supermarket 'Nguyen Phat' (1,500 sqm) with no adjacent pharmacy (nearest 101 m)",65%,0.1,Chemist Warehouse,Nguyen Phat,supermarket,WA,2026-02-14T16:53:21.056577,VERIFIED,All 2 nearby OSM pharmacies already in DB: Chemist Warehouse (0m); Wizard Warehouse Pharmacy (1m),1020908,1654384,1781601,Girrawheen,8759,0.37,322604.9,35,111,220,89,131,410.5,"Chemist Warehouse (0.1km, chain); Chemist Discount Centre Girrawheen (0.1km, ind); Health First Goldfield Pharmacy (0.9km, ind)",402.0
-35.00505185,117.87438689999999,,"Item 133, Item 134","Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 464 m) | Shopping centre 'North Road Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.45,Unknown Pharmacy,North Road Shopping Centre,shopping_centre,WA,2026-02-14T16:53:20.861143,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m),31128,31128,31502,Yakamia,2848,0.36,7003.8,10,11,11,7,4,35.5,"Unknown Pharmacy (0.5km, ind); TerryWhite Chemmart Chester Pass Albany (1.7km, chain); Albany Plaza Discount Drug Store (1.8km, ind)",383.8
-20.7340825,116.8470448,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 213 m)",75%,0.21,Pharmacy Help Karratha,Woolworths,supermarket,WA,2026-02-14T16:53:20.864143,VERIFIED,No pharmacies found in OSM within search radius,17013,17013,17013,Karratha,17013,0.34,3827.9,3,3,3,0,3,9.0,"Pharmacy Help Karratha (0.2km, ind); Pharmacy 777 Karratha (0.2km, ind); Pharmacy 777 Tambrey (4.2km, ind)",357.3
-31.946518525000002,115.858731175,,"Item 133, Item 134","Supermarket 'European Food Wholesalers' (1,500 sqm) with no adjacent pharmacy (nearest 282 m) | Supermarket 'European Food Wholesalers' (1,500 sqm) with no adjacent pharmacy (nearest 283 m) | Shopping centre 'Varsity' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'The Aberdeen Hotel' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.26,Chemist Warehouse,Varsity,shopping_centre,WA,2026-02-14T16:53:20.890791,VERIFIED,All 19 nearby OSM pharmacies already in DB: Busy Bee (0m); Chemist Warehouse (0m); Busy Bee Pharmacy (0m),196349,785398,1767145,Northbridge,1307,0.19,176714.5,72,181,292,115,177,602.5,"Chemist Warehouse (0.3km, chain); Busy Bee Pharmacy (0.3km, ind); Caring Pharmacy Northbridge (0.5km, ind)",338.4
-33.9636612,116.1353357,,Item 133,"Supermarket 'Lucky 7' (1,500 sqm) with no adjacent pharmacy (nearest 557 m)",65%,0.56,Pharmacy 777 Bridgetown,Lucky 7,supermarket,WA,2026-02-14T16:53:20.977614,VERIFIED,All 1 nearby OSM pharmacies already in DB: Pharmacy 777 (1m),2300,2300,2737,Bridgetown,2300,0.65,747.5,1,1,1,0,1,3.0,"Pharmacy 777 Bridgetown (0.6km, ind)",322.0
-27.7037781,114.1683953,,Item 133,"Supermarket 'IGA Kalbarri' (1,200 sqm) with no adjacent pharmacy (nearest 945 m)",65%,0.95,Kalbarri Pharmacy,IGA Kalbarri,supermarket,WA,2026-02-14T16:53:20.954043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Kalbarri Pharmacy (1m),1270,1270,1270,Kalbarri,1270,0.92,412.8,1,1,1,0,1,3.0,"Kalbarri Pharmacy (0.9km, ind)",301.6
-31.8994268,115.8012012,,Item 133,"Supermarket 'Spudshed' (1,500 sqm) with no adjacent pharmacy (nearest 176 m)",65%,0.18,Wizard Pharmacy Innaloo Medical Centre,Spudshed,supermarket,WA,2026-02-14T16:53:21.000833,VERIFIED,All 3 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); Chemist Warehouse (0m); Chemist Warehouse (1m),1623783,798204,1779951,Innaloo,8251,0.81,155649.8,44,160,242,93,149,492.5,"Wizard Pharmacy Innaloo Medical Centre (0.2km, chain); Wizard Pharmacy Innaloo (0.3km, chain); Discount Drug Store Innaloo (0.3km, ind)",291.1
-31.9476893,115.8217556,,Item 133,"Supermarket 'Be Free Organics' (1,500 sqm) with no adjacent pharmacy (nearest 205 m)",65%,0.21,Chemist Warehouse,Be Free Organics,supermarket,WA,2026-02-14T16:53:21.022411,VERIFIED,All 11 nearby OSM pharmacies already in DB: Chemist Warehouse (0m); Pharmacy 777 (0m); Subiaco 7 Day Chemist (0m),196349,785398,1767145,Subiaco,9202,0.26,153152.6,66,169,288,111,177,578.5,"Chemist Warehouse (0.2km, chain); Pharmacy 777 Subiaco Rokeby Road (0.3km, ind); Priceline Pharmacy Rokeby Road (0.3km, chain)",284.6
-31.984866,115.9037543,,Item 133,"Supermarket 'East Victoria Park IGA' (1,200 sqm) with no adjacent pharmacy (nearest 196 m)",65%,0.2,Priceline Pharmacy,East Victoria Park IGA,supermarket,WA,2026-02-14T16:53:20.970612,VERIFIED,All 4 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); Pharmacy 777 (1m); Caring Pharmacy Carlisle (1m),2019354,785398,1767145,Wilson,6376,3.94,153152.6,39,163,295,115,180,554.5,"Priceline Pharmacy (0.2km, chain); Park Centre Pharmacy (0.2km, ind); Pharmacy 777 (0.8km, ind)",282.8
-31.657724950000002,116.67063835,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 408 m) | Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 355 m)",75%,0.41,Northam Discount Drug Store,Coles,supermarket,WA,2026-02-14T16:53:20.870158,VERIFIED,No pharmacies found in OSM within search radius,6679,6766,7002,Northam,6679,0.51,1522.3,3,3,3,1,2,9.5,"Northam Discount Drug Store (0.4km, ind); Stewart's Good Price Pharmacy Warehouse Northam (0.6km, chain); Wheatbelt Health Centre Pharmacy (1.5km, ind)",264.2
-31.9598843,115.8713888,,Item 133,"Supermarket 'Rise' (1,500 sqm) with no adjacent pharmacy (nearest 186 m)",65%,0.19,Rosen's Pharmacy,Rise,supermarket,WA,2026-02-14T16:53:20.976612,VERIFIED,All 8 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Pharmacy 777 (1m); Chemist Warehouse (1m),196349,785398,1767145,East Perth,10596,0.87,153152.6,62,186,295,114,181,600.0,"Rosen's Pharmacy (0.2km, ind); Unknown Pharmacy (0.8km, ind); Pharmacy 777 East Perth (0.9km, ind)",248.3
-33.3284172,115.6388095,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 161 m)",75%,0.16,Priceline Bunbury,ALDI,supermarket,WA,2026-02-14T16:53:20.880710,VERIFIED,All 6 nearby OSM pharmacies already in DB: Wizard (0m); Wizard (0m); Unknown Pharmacy (1m),75196,75196,75741,Bunbury,75196,0.27,16919.1,14,21,23,9,14,62.5,"Priceline Bunbury (0.2km, chain); Wizard Pharmacy Bunbury Centrepoint (0.3km, chain); Wizard Pharmacy Bunbury Central (0.3km, chain)",189.5
-31.9290435,115.8918598,,Item 133,"Supermarket 'IGA Maylands' (1,200 sqm) with no adjacent pharmacy (nearest 144 m)",65%,0.14,Maylands Amcal Pharmacy,IGA Maylands,supermarket,WA,2026-02-14T16:53:21.073196,VERIFIED,All 3 nearby OSM pharmacies already in DB: Pharmacy 777 (0m); The Dispensary (1m); Amcal (1m),196349,785398,1767145,Maylands,12577,0.88,153152.6,68,172,286,116,170,584.0,"Maylands Amcal Pharmacy (0.1km, chain); Clinicare Compounding Pharmacy Maylands (0.4km, ind); Pharmacy 777 Maylands (0.5km, ind)",188.0
-31.921053,115.83786,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 128 m)",65%,0.13,Pharmacy 777 Mount Hawthorn,IGA,supermarket,WA,2026-02-14T16:53:20.953081,VERIFIED,All 1 nearby OSM pharmacies already in DB: Pharmacy 777 Mount Hawthorn (0m),196349,785398,1767145,Mount Hawthorn,7547,0.48,153152.6,76,172,268,107,161,569.5,"Pharmacy 777 Mount Hawthorn (0.1km, ind); Mount Hawthorn Community Pharmacy (0.2km, ind); Pharmacy 777 Dog Swamp (1.5km, ind)",179.0
-31.9577387,115.86956565,,Item 133,"Supermarket 'Golden Hay Super Market' (1,500 sqm) with no adjacent pharmacy (nearest 131 m) | Supermarket 'Top Mart' (1,500 sqm) with no adjacent pharmacy (nearest 289 m)",65%,0.13,Rosen's Pharmacy,Golden Hay Super Market,supermarket,WA,2026-02-14T16:53:21.004833,VERIFIED,All 16 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Chemist Warehouse (1m); Pharmacy 777 (1m),196349,785398,1767145,East Perth,10596,0.87,153152.6,64,184,296,114,182,601.0,"Rosen's Pharmacy (0.2km, ind); Unknown Pharmacy (0.5km, ind); Craven's Pharmacy (0.8km, ind)",169.6
-31.945572,115.8253534,,Item 133,"Supermarket 'Golden Choice Subiaco Fresh Market' (1,500 sqm) with no adjacent pharmacy (nearest 116 m)",65%,0.12,Priceline Pharmacy Rokeby Road,Golden Choice Subiaco Fresh Market,supermarket,WA,2026-02-14T16:53:20.974612,VERIFIED,All 10 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); St Francis Pharmacy (0m); Pharmacy 777 (0m),196349,785398,1767145,Subiaco,9202,0.15,153152.6,69,169,285,113,172,579.5,"Priceline Pharmacy Rokeby Road (0.1km, chain); St Francis Pharmacy (0.2km, ind); Pharmacy 777 Subiaco Station Street (0.3km, ind)",162.4
