latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-41.0980218,146.8232761,,IGA George Town,supermarket,TAS,Item 133,65%,0.84,Amcal Pharmacy George Town,5115,5115,2,2,0.3,19948,0.0,False,,,506385.0,653469.5,-147084.5,657500,-0.2237,999.0,-1631980.56,354469.5,-274728.45,-0.4178,-2477661.41,658300.5,-25528.81,-0.0388,-826636.34
-42.9768,147.3057,"14, Maranoa Road, Kingston Park, Kingston, Kingborough, Tasmania, 7050, Australia",Channel Court Shopping Centre,shopping_centre,TAS,Item 132,85%,0.34,Priceline Pharmacy Kingston,717,717,8,15,0.2,1864,0.0,False,YES,TAS Growth Area - Kingborough,47322.0,332125.4,-284803.4,657500,-0.4332,999.0,-2544411.1,33125.4,-337390.55,-0.5131,-2892817.31,61518.6,-246338.12,-0.3747,-2289566.65
-42.8803,147.3845,,Shoreline Shopping Centre,shopping_centre,TAS,Item 134,70%,0.50,Amcal+ Pharmacy Howrah - Wentworth,157079,50000,27,50,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.831,147.282,,Glenorchy Central,shopping_centre,TAS,Item 134,70%,0.42,Priceline Pharmacy Glenorchy,132246,50000,21,51,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.525328,146.8449712,,IGA,supermarket,TAS,"Item 133, Item 134",65%,0.87,Westbury Pharmacy,2266,2266,1,1,0.4,11783,0.0,False,,,299112.0,508378.4,-209266.4,657500,-0.3183,999.0,-2043954.99,209378.4,-303021.21,-0.4609,-2665109.77,388845.6,-125227.13,-0.1905,-1487168.67
-41.1129758,146.0716909,,Lane's IGA,supermarket,TAS,Item 133,65%,0.35,Complete Care Pharmacy Penguin,3961,3961,1,5,0.4,20597,0.0,False,,,522852.0,664996.4,-142144.4,657500,-0.2162,999.0,-1599250.86,365996.4,-272480.7,-0.4144,-2462769.4,679707.6,-17608.19,-0.0268,-774159.72
-42.843114,147.2977798,,Fantastic Furniture,shopping_centre,TAS,Item 134,55%,0.37,Friendly Care Advantage Moonah,196379,50000,31,55,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.068,145.905,"20, Hamilton Street, Upper Burnie, Burnie, City of Burnie, Tasmania, 7320, Australia",TAS Family Medical Centre,medical_centre,TAS,Item 136,75%,0.44,Upper Burnie Pharmacy,20367,20367,7,8,0.2,52954,8.0,False,,,1680277.5,1570194.25,110083.25,657500,0.1674,5.97,71835.77,1176194.25,-114492.12,-0.1741,-1416045.91,2184360.75,453613.48,0.6899,2347830.37
-41.4267,147.1336,,Northgate Shopping Centre,shopping_centre,TAS,Item 134,70%,0.36,Invermay Discount Drug Store,80943,50000,26,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.0552718,145.9062296,,Express Auto Centre,shopping_centre,TAS,Item 134,55%,0.35,Bolands Pharmacy,20267,20267,7,8,0.2,52694,0.0,False,,,1337622.0,1235335.4,102286.6,657500,0.1556,6.43,20180.54,936335.4,-161264.6,-0.2453,-1725928.11,1738908.6,288796.18,0.4392,1255864.53
-42.8751386,147.3704878,,Salamanca Fresh IGA,supermarket,TAS,Item 133,65%,0.24,Bellerive Quay Pharmacy,157079,50000,35,56,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8578725,147.3032616,"192-196, New Town Road, New Town, Hobart, City of Hobart, Tasmania, 7008, Australia",Woolworths,supermarket,TAS,Item 133,75%,0.21,Chemist Warehouse New Town TAS,157079,50000,40,55,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.4407108,147.13653,"36-40, Wellington Street, Launceston, City of Launceston, Tasmania, 7250, Australia",Woolworths,supermarket,TAS,Item 133,75%,0.23,Chemist Warehouse Launceston,80943,50000,24,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-40.9897747,145.7194643,,IGA West End Supermarket,supermarket,TAS,Item 133,65%,0.35,Healthpoint Pharmacy Wynyard,5487,5487,2,2,0.3,21399,0.0,False,,,543213.0,679249.1,-136036.1,657500,-0.2069,999.0,-1558781.47,380249.1,-269701.43,-0.4102,-2444355.83,706176.9,-7814.55,-0.0119,-709273.8
-41.4352,147.1452,,Gateway Shopping Centre (Launceston),shopping_centre,TAS,Item 134,70%,0.22,TerryWhite Chemmart Launceston City,80943,50000,23,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8319921,147.2745657,"KFC, Main Road, Hobart, City of Glenorchy, Tasmania, 7010, Australia",Coles,supermarket,TAS,Item 133,75%,0.14,Chemist Warehouse Northgate Shopping Centre,122985,50000,21,50,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.4448557,147.1386382,"Coles, 128, Wellington Street, Launceston, City of Launceston, Tasmania, 7250, Australia",Coles,supermarket,TAS,Item 133,75%,0.18,Chemist Warehouse South Launceston,80943,50000,24,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
