Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-14.5521135,132.1827508,,Item 131,Near 'Binjari Health Centre (Top Camp)' (gp); route distance 16.15 km from nearest pharmacy (verified via OSRM),85%,16.15,Territory Pharmacy Terrace,Binjari Health Centre (Top Camp),gp,NT,2026-02-14T16:50:31.356153,VERIFIED,No pharmacies found in OSM within search radius
-12.218685,136.7055091,,Item 131,Near 'Gunyangara Health Centre' (gp); route distance 13.99 km from nearest pharmacy (verified via OSRM),85%,13.99,Gove Pharmacy,Gunyangara Health Centre,gp,NT,2026-02-14T16:50:31.358152,VERIFIED,No pharmacies found in OSM within search radius
-12.3805,130.8825,,Item 132,"Major shopping centre 'Casuarina Square' (GLA 46,000 sqm) with no pharmacy within 200 m",85%,0.52,PharmaSave,Casuarina Square,shopping_centre,NT,2026-02-14T16:50:31.359152,VERIFIED,All 4 nearby OSM pharmacies already in DB: PharmaSave (1m); Unknown Pharmacy (1m); Wizard Pharmacy (1m)
-12.3977,130.8731,,Item 135,Hospital 'Royal Darwin Hospital' (363 beds) with no adjacent pharmacy (nearest 2.31 km),80%,2.31,Chemist Warehouse,Royal Darwin Hospital,hospital,NT,2026-02-14T16:50:31.360152,VERIFIED,No pharmacies found in OSM within search radius
-23.7104,133.8764,,Item 135,Hospital 'Alice Springs Hospital' (186 beds) with no adjacent pharmacy (nearest 1.30 km),80%,1.3,Alice Springs Pharmacy,Alice Springs Hospital,hospital,NT,2026-02-14T16:50:31.361154,VERIFIED,No pharmacies found in OSM within search radius
-13.0464834,131.0278492,,"Item 130, Item 131, Item 133","Supermarket 'Batchelor General Store' (1500 sqm) + GP 'Batchelor Health Centre' (1.0 FTE) within 500 m; 38.28 km from nearest pharmacy | Near 'Batchelor General Store' (supermarket); straight-line 38.28 km, est. route 49.76 km from nearest pharmacy | Supermarket 'Batchelor General Store' (1,500 sqm) with no adjacent pharmacy (nearest 38.28 km)",75%,38.28,Berry Springs Pharmacy,Batchelor General Store,supermarket,NT,2026-02-14T16:50:31.363152,VERIFIED,No pharmacies found in OSM within search radius
-13.0457777,131.0303467,,"Item 130, Item 131","GP 'Batchelor Health Centre' (1.0 FTE) + Supermarket 'Batchelor General Store' (1500 sqm) within 500 m; 38.21 km from nearest pharmacy | Near 'Batchelor Health Centre' (gp); straight-line 38.21 km, est. route 49.67 km from nearest pharmacy",75%,38.21,Berry Springs Pharmacy,Batchelor Health Centre,gp,NT,2026-02-14T16:50:31.365152,VERIFIED,No pharmacies found in OSM within search radius
-12.42569275,130.8633828,,"Item 133, Item 134","Supermarket 'Winnellie Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.96 km) | Shopping centre 'Winnellie Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.99,Chemist Warehouse,Winnellie Shopping Centre,shopping_centre,NT,2026-02-14T16:50:31.367152,VERIFIED,No pharmacies found in OSM within search radius
-12.491412766666668,131.00625733333334,,"Item 130, Item 133","Supermarket 'LaGrocers - Your Local Grocers' (1500 sqm) + GP 'Care Point Johnston Medical Clinic' (1.0 FTE) within 500 m; 1.67 km from nearest pharmacy | GP 'Care Point Johnston Medical Clinic' (1.0 FTE) + Supermarket 'LaGrocers - Your Local Grocers' (1500 sqm) within 500 m; 1.65 km from nearest pharmacy | Supermarket 'LaGrocers - Your Local Grocers' (1,500 sqm) with no adjacent pharmacy (nearest 1.67 km)",75%,1.67,Zuccoli Pharmacy,LaGrocers - Your Local Grocers,supermarket,NT,2026-02-14T16:50:31.364152,VERIFIED,No pharmacies found in OSM within search radius
-12.4815653,130.9849839,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 139 m)",75%,0.14,Unknown Pharmacy,Coles,supermarket,NT,2026-02-14T16:50:31.366152,VERIFIED,All 5 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m); Unknown Pharmacy (0m); TerryWhite Chemmart (1m)
-13.8225756,131.83039,,Item 131,"Near 'Pine Creek Health Centre' (gp); straight-line 85.34 km, est. route 110.94 km from nearest pharmacy",70%,85.34,Territory Pharmacy Terrace,Pine Creek Health Centre,gp,NT,2026-02-14T16:50:31.376152,VERIFIED,No pharmacies found in OSM within search radius
-11.761109,130.6312938,,"Item 131, Item 133","Near 'Piliyamanyirra Supermarket' (supermarket); straight-line 71.53 km, est. route 92.99 km from nearest pharmacy | Supermarket 'Piliyamanyirra Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 71.53 km)",70%,71.53,Territory Pharmacy Northpharm,Piliyamanyirra Supermarket,supermarket,NT,2026-02-14T16:50:31.368153,VERIFIED,No pharmacies found in OSM within search radius
-11.7588517,130.63898026666666,,Item 131,"Near 'Julanimawu Health Care Centre' (gp); straight-line 71.46 km, est. route 92.89 km from nearest pharmacy | Near 'Wurrumiyanga Well Being Centre' (gp); straight-line 71.44 km, est. route 92.87 km from nearest pharmacy | Near 'Julanimawu Health Care Centre' (hospital); straight-line 71.45 km, est. route 92.88 km from nearest pharmacy",70%,71.46,Territory Pharmacy Northpharm,Julanimawu Health Care Centre,gp,NT,2026-02-14T16:50:31.372153,VERIFIED,No pharmacies found in OSM within search radius
-14.5249342,132.8657338,,Item 131,"Near 'Barunga Health Centre' (gp); straight-line 64.94 km, est. route 84.42 km from nearest pharmacy",70%,64.94,Pharmasave Katherine Pharmacy,Barunga Health Centre,gp,NT,2026-02-14T16:50:31.370152,VERIFIED,No pharmacies found in OSM within search radius
-14.2671101,132.8285266,,Item 131,"Near 'Manyallaluk Health Centre' (gp); straight-line 64.54 km, est. route 83.91 km from nearest pharmacy",70%,64.54,Pharmasave Katherine Pharmacy,Manyallaluk Health Centre,gp,NT,2026-02-14T16:50:31.375152,VERIFIED,No pharmacies found in OSM within search radius
-13.2363545,131.1040015,,Item 131,"Near 'Adelaide River Health Centre' (gp); straight-line 60.15 km, est. route 78.20 km from nearest pharmacy",70%,60.15,Berry Springs Pharmacy,Adelaide River Health Centre,gp,NT,2026-02-14T16:50:31.377152,VERIFIED,No pharmacies found in OSM within search radius
-24.1308387,134.3755784,,Item 131,"Near 'Ltyentye Purte Health Centre' (gp); straight-line 60.12 km, est. route 78.15 km from nearest pharmacy",70%,60.12,Territory Pharmacy Alice Springs,Ltyentye Purte Health Centre,gp,NT,2026-02-14T16:50:31.371152,VERIFIED,No pharmacies found in OSM within search radius
-12.7178009,130.3497842,,"Item 131, Item 133","Near 'The Lodge of Dundee' (supermarket); straight-line 60.03 km, est. route 78.04 km from nearest pharmacy | Supermarket 'The Lodge of Dundee' (1,500 sqm) with no adjacent pharmacy (nearest 60.03 km)",70%,60.03,Chemist Warehouse Darwin - Mitchell Street,The Lodge of Dundee,supermarket,NT,2026-02-14T16:50:31.369152,VERIFIED,No pharmacies found in OSM within search radius
-12.5386826,130.7003865,,Item 131,"Near 'Belyuen Health Centre' (gp); straight-line 17.10 km, est. route 22.23 km from nearest pharmacy",70%,17.1,Chemist Warehouse Darwin - Mitchell Street,Belyuen Health Centre,gp,NT,2026-02-14T16:50:31.374152,VERIFIED,No pharmacies found in OSM within search radius
-23.696635,133.8408611,,Item 133,"Supermarket 'Larapinta IGA' (1,200 sqm) with no adjacent pharmacy (nearest 3.52 km)",65%,3.52,United Chemists Northside Pharmacy NT,Larapinta IGA,supermarket,NT,2026-02-14T16:50:31.380152,VERIFIED,No pharmacies found in OSM within search radius
-12.4299279,130.872578,,Item 133,"Supermarket 'Blackwoods' (1,500 sqm) with no adjacent pharmacy (nearest 2.91 km)",65%,2.91,Chemist Warehouse,Blackwoods,supermarket,NT,2026-02-14T16:50:31.386152,VERIFIED,No pharmacies found in OSM within search radius
-23.700256,133.9000977,,Item 133,"Supermarket 'Sadadeen Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.67 km)",65%,1.67,Priceline Pharmacy Alice Springs,Sadadeen Supermarket,supermarket,NT,2026-02-14T16:50:31.382152,VERIFIED,No pharmacies found in OSM within search radius
-23.7069362,133.8676855,,Item 133,"Supermarket 'Foodtown Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.52 km)",65%,1.52,United Chemists Alice Springs,Foodtown Supermarket,supermarket,NT,2026-02-14T16:50:31.385152,VERIFIED,No pharmacies found in OSM within search radius
-12.437384,130.9761603,,Item 133,"Supermarket 'ADCU Robertson Barracks' (1,500 sqm) with no adjacent pharmacy (nearest 1.32 km)",65%,1.32,1 HB Pharmacy,ADCU Robertson Barracks,supermarket,NT,2026-02-14T16:50:31.387152,VERIFIED,All 1 nearby OSM pharmacies already in DB: 1 HB Pharmacy (1m)
-12.3793852,130.8491417,,Item 133,"Supermarket 'Aralia Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.21 km)",65%,1.21,Nightcliff Wholelife Pharmacy & Healthfoods,Aralia Supermarket,supermarket,NT,2026-02-14T16:50:31.384152,VERIFIED,No pharmacies found in OSM within search radius
-12.4231951,130.8367601,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 1.18 km)",65%,1.18,Blooms The Chemist Parap,IGA,supermarket,NT,2026-02-14T16:50:31.383153,VERIFIED,No pharmacies found in OSM within search radius
-12.3978189,130.8555001,,Item 133,"Supermarket 'NT Oriental Emporium' (1,500 sqm) with no adjacent pharmacy (nearest 962 m)",65%,0.96,Nightcliff Wholelife Pharmacy & Healthfoods,NT Oriental Emporium,supermarket,NT,2026-02-14T16:50:31.389152,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemist Warehouse (1m)
-12.5025463,130.9928605,,Item 133,"Supermarket 'Rosebery Mini Mart' (1,500 sqm) with no adjacent pharmacy (nearest 729 m)",65%,0.73,Blooms The Chemist Bakewell,Rosebery Mini Mart,supermarket,NT,2026-02-14T16:50:31.388152,VERIFIED,All 1 nearby OSM pharmacies already in DB: Blooms The Chemist (1m)
-23.6960618,133.8900884,,Item 133,"Supermarket 'IGA East Side' (1,200 sqm) with no adjacent pharmacy (nearest 631 m)",65%,0.63,Priceline Pharmacy Alice Springs,IGA East Side,supermarket,NT,2026-02-14T16:50:31.378152,VERIFIED,All 1 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m)
-19.6481728,134.1905319,,Item 133,"Supermarket 'Food Barn' (1,500 sqm) with no adjacent pharmacy (nearest 527 m)",65%,0.53,United Chemists Tennant Creek,Food Barn,supermarket,NT,2026-02-14T16:50:31.379152,VERIFIED,All 1 nearby OSM pharmacies already in DB: Pharmacy (1m)
