Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-28.0793732,153.3849137,,Item 133,"Supermarket 'Coles Central' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 130 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,TerryWhite Chemmart Robina,Coles Central,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.531049
-27.4650562,153.0791833,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 163 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.16,Morningside Central Chempro Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.532049
-19.3157909,146.7274754,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 182 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.18,Direct Chemist Outlet Thuringowa,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.533049
-27.5642359,151.9330916,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 107 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Priceline Pharmacy Clifford Gardens – Toowoomba,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.537056
-27.6608298,153.1719795,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 107 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Green Life Pharmacy Logan,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.538056
-27.6564064,153.1705058,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 276 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.28,Chemist Warehouse,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.539057
-27.6432063,153.1123265,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 122 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Logan Central Plaza Chempro Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.541056
-27.9862284,153.4105761,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 138 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Southport Park Chempro Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.542056
-28.0482363,153.3542658,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 165 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.17,Medicines Plus Worongary,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.543056
-18.6508476,146.153403,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 231 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.23,TerryWhite Chemmart Ingham,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.544056
-16.8970583,145.698944,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 127 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Wholelife Pharmacy & Healthfoods - Redlynch,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.545056
-27.4949689,153.05750845,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 100 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 167 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.17,Coorparoo Marketplace Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.546056
-27.6110134,153.0559086,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 103 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Priceline Pharmacy Sunnybank Hill,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.548056
-16.933809,145.7537652,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 113 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Alive Pharmacy Warehouse DFO Cairns,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.549056
-19.3150136,146.8159829,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 141 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Priceline Pharmacy Fairfield Central,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.550095
-27.5396031,153.0818117,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 125 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Mt Gravatt Plaza Chempro Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.551612
-27.4542373,153.0470045,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 463 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.46,TerryWhite Chemmart Gasworks,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.552612
-27.8538656,153.316047,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 182 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.18,Healthyworld Pharmacy Coomera,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.553612
-27.3622265,153.0127749,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 136 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Priceline Pharmacy Aspley,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.554612
-27.5386825,152.9828647,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 120 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,TerryWhite Chemmart Corinda,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.555612
-27.4242846,152.99959,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 129 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Alderley Plaza Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.557165
-27.3925927,153.0117611,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 1.46 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,1.46,Discount Drug Store North West Plaza,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.558166
-16.9885675,145.7404173,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 114 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Alive Pharmacy Warehouse Mt Sheridan,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.559166
-27.34191445,153.0424192,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.05 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 955 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.96,Priceline Pharmacy Taigum Square,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.560166
-27.2409825,152.9939351,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 124 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,United Chemists Lillybrook,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.561166
-23.8955872,151.2456476,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 139 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,United Chemists Kirkwood,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.562166
-27.4739098,153.0179322,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 572 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.57,West End Discount Drug Store,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.563166
-25.2911638,152.8343678,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 200 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.20,Priceline Pharmacy Stockland Hervey Bay,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.564166
-27.499054,152.9733549,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 111 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Priceline Pharmacy Indooroopilly Lower,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.565167
-19.2879351,146.7388488,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Thuringowa Village Discount Drug Store,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.567268
-19.199794,146.6747754,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 760 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.76,Bushland Beach Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.568255
-27.4031821,153.0311317,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 452 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.45,Amcal Pharmacy Kedron,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.569256
-27.49380044,152.97770768,,"Item 133, Item 134","Supermarket 'Coles Local' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 408 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Bob Jane T-Mart' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Cheesecake Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Orana Meat Group' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Ride Indooroopilly' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.41,Taringa Day & Night Chempro Chemist,Coles Local,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.570255
-24.180649,149.8113771,,"Item 130, Item 131, Item 133","Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) + GP 'Baralaba Private Clinic' (1.0 FTE) within 500 m; 46.22 km from nearest pharmacy ⚠️ borderline GLA, requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Foodworks' (supermarket); straight-line 46.22 km, est. route 60.08 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 46.22 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,46.22,Moura Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.571255
-24.184497800000003,149.8096335,,"Item 130, Item 131","GP 'Baralaba Private Clinic' (1.0 FTE) + Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) within 500 m; 45.88 km from nearest pharmacy ⚠️ borderline GLA, requires verification | Near 'Baralaba Private Clinic' (gp); straight-line 45.88 km, est. route 59.64 km from nearest pharmacy | Near 'Baralaba Multipurpose Health Service' (hospital); straight-line 45.88 km, est. route 59.65 km from nearest pharmacy",70%,45.88,Moura Pharmacy,Baralaba Private Clinic,gp,,QLD,2026-02-14T21:39:46.572255
-27.4275982,153.5358609,,"Item 131, Item 133","Near 'Foodworks' (supermarket); straight-line 15.34 km, est. route 19.95 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 15.34 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,15.34,Stradbroke Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.573256
-27.4326195,153.5430042,,Item 131,"Near 'Green Room' (supermarket); straight-line 15.67 km, est. route 20.37 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,15.67,Stradbroke Pharmacy,Green Room,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.575255
-15.9214705,145.3518945,,Item 131,"Near 'IGA Express' (supermarket); straight-line 51.47 km, est. route 66.91 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,51.47,Vitality Pharmacy Warehouse Cooktown,IGA Express,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.576255
-17.5119547,145.6131901,,Item 131,"Near 'Tobin's 5 Star Supermarket' (supermarket); straight-line 17.42 km, est. route 22.65 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,17.42,Ravenshoe Pharmacy,Tobin's 5 Star Supermarket,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.577255
-21.1406962,148.6307152,,Item 131,"Near 'Finch Hatton General Store' (supermarket); straight-line 24.14 km, est. route 31.38 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,24.14,Mirani Pharmacy,Finch Hatton General Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.578274
-20.898075,148.7723244,,Item 131,"Near 'Calen Store' (supermarket); straight-line 30.56 km, est. route 39.72 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,30.56,Mirani Pharmacy,Calen Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.579255
-19.8276291,147.2279558,,Item 131,"Near 'Rapisdara Melons' (supermarket); straight-line 26.67 km, est. route 34.67 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,26.67,Alliance Pharmacy Home Hill,Rapisdara Melons,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.580255
-15.2948202,145.109605,,Item 131,"Near 'Hopevale Supermarket' (supermarket); straight-line 24.50 km, est. route 31.85 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,24.50,Vitality Pharmacy Warehouse Cooktown,Hopevale Supermarket,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.581255
-17.1531438,144.5220861,,Item 131,"Near 'Chillagoe General Store' (supermarket); straight-line 62.58 km, est. route 81.35 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,62.58,Dimbulah Chemist,Chillagoe General Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.582843
-24.7214676,152.1133353,,Item 131,"Near 'Yandaran General Store' (supermarket); straight-line 17.24 km, est. route 22.41 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,17.24,Moore Park Beach Pharmacy,Yandaran General Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.583841
-23.6445912,150.3877404,,"Item 131, Item 133","Near 'IGA Mount Morgan' (supermarket); straight-line 24.07 km, est. route 31.29 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'IGA Mount Morgan' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 24.07 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,24.07,LiveLife Pharmacy Lawrie Street,IGA Mount Morgan,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.584842
-18.125357,145.7998818,,Item 131,"Near 'Jumbun Medical Clinic' (gp); straight-line 25.01 km, est. route 32.51 km from nearest pharmacy",70%,25.01,LiveLife Pharmacy Tully,Jumbun Medical Clinic,gp,,QLD,2026-02-14T21:39:46.585841
-26.4146403,147.1077447,,Item 131,"Near 'Morven Community Clinic' (gp); straight-line 86.42 km, est. route 112.35 km from nearest pharmacy",70%,86.42,Charleville Pharmacy,Morven Community Clinic,gp,,QLD,2026-02-14T21:39:46.586841
-24.4619863,148.6239498,,Item 131,"Near 'Rolliston Health Centre' (gp); straight-line 66.54 km, est. route 86.50 km from nearest pharmacy",70%,66.54,Springsure Pharmacy,Rolliston Health Centre,gp,,QLD,2026-02-14T21:39:46.588840
-23.6036666,146.1258839,,Item 131,"Near 'Jericho Health Clinic / Bush Nursing Centre' (gp); straight-line 52.71 km, est. route 68.53 km from nearest pharmacy",70%,52.71,Alpha Pharmacy,Jericho Health Clinic / Bush Nursing Centre,gp,,QLD,2026-02-14T21:39:46.589841
-28.1608616,145.0470738,,Item 131,"Near 'Royal Flying Doctor - Part-Time Clinic' (gp); straight-line 63.19 km, est. route 82.15 km from nearest pharmacy",70%,63.19,Cunnamulla Pharmacy,Royal Flying Doctor - Part-Time Clinic,gp,,QLD,2026-02-14T21:39:46.590841
-21.3583771,148.1164301,,Item 131,"Near 'Community Health Care' (gp); straight-line 71.64 km, est. route 93.14 km from nearest pharmacy",70%,71.64,Infinity Pharmacy Moranbah,Community Health Care,gp,,QLD,2026-02-14T21:39:46.591841
-21.6904546,148.6886769,,Item 131,"Near 'Nebo Medical Centre' (gp); straight-line 61.71 km, est. route 80.22 km from nearest pharmacy",70%,61.71,Mirani Pharmacy,Nebo Medical Centre,gp,,QLD,2026-02-14T21:39:46.592841
-15.5593325,144.4465832,,Item 131,"Near 'Laura Primary Health Care Centre' (gp); straight-line 86.57 km, est. route 112.55 km from nearest pharmacy",70%,86.57,Vitality Pharmacy Warehouse Cooktown,Laura Primary Health Care Centre,gp,,QLD,2026-02-14T21:39:46.593841
-26.1608864,151.5993954,,Item 131,"Near 'Proston Outpatients Community Health Centre' (gp); straight-line 32.52 km, est. route 42.28 km from nearest pharmacy",70%,32.52,Wondai Pharmacy,Proston Outpatients Community Health Centre,gp,,QLD,2026-02-14T21:39:46.594841
-16.2023565,145.4042264,,Item 131,"Near 'Cow Bay Health Clinic' (gp); straight-line 28.82 km, est. route 37.46 km from nearest pharmacy",70%,28.82,LiveLife Anich's Mossman Pharmacy,Cow Bay Health Clinic,gp,,QLD,2026-02-14T21:39:46.596840
-21.273325,141.2897476,,Item 131,"Near 'McKinlay Bush Nursing Centre' (gp); straight-line 83.19 km, est. route 108.15 km from nearest pharmacy",70%,83.19,Julia Creek Pharmacy Excellence,McKinlay Bush Nursing Centre,gp,,QLD,2026-02-14T21:39:46.597886
-17.6789363,145.1131707,,Item 131,"Near 'Mount Garnet Clinic' (hospital); straight-line 39.95 km, est. route 51.94 km from nearest pharmacy",70%,39.95,Ravenshoe Pharmacy,Mount Garnet Clinic,hospital,,QLD,2026-02-14T21:39:46.598924
-21.3581199,148.1188368,,Item 131,"Near 'Community Health Care' (hospital); straight-line 71.70 km, est. route 93.21 km from nearest pharmacy",70%,71.70,Infinity Pharmacy Moranbah,Community Health Care,hospital,,QLD,2026-02-14T21:39:46.599912
-25.1817444,151.6460935,,Item 131,"Near 'Mount Perry Health Centre' (hospital); straight-line 37.76 km, est. route 49.09 km from nearest pharmacy",70%,37.76,Gin Gin Pharmacy,Mount Perry Health Centre,hospital,,QLD,2026-02-14T21:39:46.600912
-22.9664868,145.2447815,,Item 131,"Near 'Aramac Primary Health Centre' (hospital); straight-line 65.29 km, est. route 84.87 km from nearest pharmacy",70%,65.29,Cookaburra Pharmacy,Aramac Primary Health Centre,hospital,,QLD,2026-02-14T21:39:46.601912
-23.6452271,150.3929441,,Item 131,"Near 'Mount Morgan Multipurpose Health Service' (hospital); straight-line 23.99 km, est. route 31.19 km from nearest pharmacy",70%,23.99,LiveLife Pharmacy Lawrie Street,Mount Morgan Multipurpose Health Service,hospital,,QLD,2026-02-14T21:39:46.603911
-27.181772966666667,151.2640135,,"Item 133, Item 134","Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 317 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 240 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'The Commonwealth Chambers' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.24,The Dalby & District Friendly Society Dispensary,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.604912
-26.5428852,151.8353346,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 230 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.23,Blooms The Chemist Kingaroy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.605912
