opportunity_id,state,opportunity_lat,opportunity_lng,rule,confidence,poi_name,nearest_pharmacy_km,composite_score,property_address,rent_display,rent_pa,rent_sqm,floor_area_sqm,property_type,listing_url,agent,suitability_score,suitability_note
VIC_071,VIC,-37.7884814,145.1199209,Item 134,55%,China Bar,0.6,3209.4,"202/12 Ormond Boulevard,Bundoora, VIC 3083",Contact Agent,0,0,113,Medical & Consulting | Offices | Other,https://www.realcommercial.com.au/for-lease/property-202-12-ormond-boulevard-bundoora-vic-3083-505016780,,100,"Retail/Medical, 113m² ideal"
VIC_071,VIC,-37.7884814,145.1199209,Item 134,55%,China Bar,0.6,3209.4,"9/2 Enterprise Drive, Bundoora, VIC 3083","Asking $45,000 Per Annum Net",45000.0,298.01,151,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-9-2-enterprise-drive-bundoora-vic-3083-505059624,,100,"Retail/Medical, 151m² ideal"
VIC_071,VIC,-37.7884814,145.1199209,Item 134,55%,China Bar,0.6,3209.4,"8/10 Enterprise Drive, Bundoora, VIC 3083",Contact Agent,0,0,257,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-8-10-enterprise-drive-bundoora-vic-3083-505001124,,100,"Retail/Medical, 257m² ideal"
VIC_071,VIC,-37.7884814,145.1199209,Item 134,55%,China Bar,0.6,3209.4,"Shop 4 & 5, 35 Main Street, Greensborough, VIC 3088",Contact Agent,0,0,200,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-shop-4-5-35-main-street-greensborough-vic-3088-503168598,,100,"Retail/Medical, 200m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"4/838 Marion Road, Marion, SA 5043",Contact Agent,0,0,266,Shops & Retail | Medical & Consulting | Showrooms,https://www.realcommercial.com.au/for-lease/property-4-838-marion-road-marion-sa-5043-504892592,,100,"Retail/Medical, 266m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"Address available on request,Warradale, SA 5046",Competitive rates,0,0,244,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-warradale-sa-5046-502095742,,100,"Retail/Medical, 244m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"Shops 2-4, 397 Diagonal Road, Sturt, SA 5047",Contact Agent,0,0,140,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-shops-2-4-397-diagonal-road-sturt-sa-5047-505006316,,100,"Retail/Medical, 140m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"Suites 3 & 6, 455-457 Morphett Road OAKLANDS PARK, Shops 3 & 6, 455-457 Morphett Road, Oaklands Park, SA 5046",Contact Agent,0,0,144,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-suites-3-6-455-457-morphett-road-oaklands-park-shops-3-6-455-457-morphett-road-oaklands-park-sa-5046-504907528,,100,"Retail/Medical, 144m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"207b-207c Sturt Road, Seacombe Gardens, SA 5047",Contact Agent,0,0,118,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-207b-207c-sturt-road-seacombe-gardens-sa-5047-504975316,,100,"Retail/Medical, 118m² ideal"
SA_116,SA,-35.013450000000006,138.55534999999998,"Item 132, Item 136",95%,Marion Medical Centre,0.87,3101.5,"Address available on request, Warradale, SA 5046",Please Call Manuel Paul,0,0,122,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-warradale-sa-5046-502959178,,100,"Retail/Medical, 122m² ideal"
NSW_079,NSW,-33.7851655,151.2687502,Item 133,75%,Coles,0.26,2474.6,"Shop 3, 93 North Steyne,Manly, NSW 2095",Contact Agent,0,0,160,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-shop-3-93-north-steyne-manly-nsw-2095-504990760,,100,"Retail/Medical, 160m² ideal"
NSW_079,NSW,-33.7851655,151.2687502,Item 133,75%,Coles,0.26,2474.6,"36-38 Sydney Road, Manly, NSW 2095",Contact Agent,0,0,151,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-36-38-sydney-road-manly-nsw-2095-505034384,,100,"Retail/Medical, 151m² ideal"
