Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-37.8990016,144.7398241,,Item 133,"Supermarket 'IGA Point Cook' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.13 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.13,Direct Chemist Outlet Featherbrook,IGA Point Cook,supermarket,VIC,2026-02-14T22:01:06.313861,0,0,0,Werribee,50027,6.83,0.0,17,42,68,23,45,138.5,"Direct Chemist Outlet Featherbrook (1.1km, ind); Discount Chemist (1.2km, ind); Priceline Pharmacy Sanctuary Lakes (1.2km, chain)",0.0,YES,VIC Growth Corridor - Western
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 710 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.71,Direct Chemist Outlet Tarneit West,IGA,supermarket,VIC,2026-02-14T22:01:06.320861,0,0,0,Werribee,50027,4.54,0.0,23,42,54,18,36,128.0,"Direct Chemist Outlet Tarneit West (0.7km, ind); Direct Chemist Outlet Hogans Corner (1.1km, ind); Priceline Pharmacy Pacific Werribee (1.6km, chain)",0.0,YES,VIC Growth Corridor - Western
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 4.26 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,4.26,TerryWhite Chemmart Chirnside Park,IGA,supermarket,VIC,2026-02-14T22:01:06.321862,0,0,2802,Yarra Glen,2417,12.51,0.0,4,37,103,40,63,164.0,"TerryWhite Chemmart Chirnside Park (4.3km, chain); Chemist Warehouse (4.4km, chain); Croydon North Discount Pharmacy (4.4km, ind)",0.0,,
-42.7484982,147.2659412,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 985 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Glam Theory Studios' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'The Head Shed' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.99,Priceline Pharmacy Heathmont,IGA,supermarket,VIC,2026-02-14T22:01:06.324861,0,0,0,Unknown,0,-1,0.0,38,104,190,80,110,372.0,"Priceline Pharmacy Heathmont (1.1km, chain); Direct Chemist Outlet Knox Health (1.8km, ind); National Pharmacies (1.8km, chain)",0.0,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 886 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.89,Amcal Pharmacy Blackburn,IGA,supermarket,VIC,2026-02-14T22:01:06.325861,0,0,0,Watsonia,5352,13.41,0.0,48,158,396,147,249,675.5,"Amcal Pharmacy Blackburn (0.9km, chain); Chemist Discount Centre Blackburn (1.2km, ind); Blackburn North Pharmacy (1.4km, ind)",0.0,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 111 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,National Pharmacies,IGA,supermarket,VIC,2026-02-14T22:01:06.326861,0,0,0,Unknown,0,-1,0.0,31,91,177,78,99,338.0,"National Pharmacies (0.1km, chain); Chemist Warehouse (1.4km, chain); Eastfield Pharmacy (1.6km, ind)",0.0,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 108 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Amberly Park Pharmacy,IGA,supermarket,VIC,2026-02-14T22:01:06.327861,0,0,0,Unknown,0,-1,0.0,27,70,118,39,79,234.5,"Amberly Park Pharmacy (0.1km, ind); Blooms The Chemist Casey Central (2.0km, chain); Chemist Warehouse (2.0km, chain)",0.0,,
-37.6389263,144.8804683,,Item 133,"Supermarket 'IGA Greenvale' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 144 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.14,Direct Chemist Outlet Greenvale,IGA Greenvale,supermarket,VIC,2026-02-14T22:01:06.329861,0,0,38010,Lalor,23219,11.19,0.0,10,51,164,66,98,258.0,"Direct Chemist Outlet Greenvale (0.1km, ind); Chemist Warehouse (1.9km, chain); Discount Drug Store Meadow Heights Shopping Centre (3.9km, ind)",0.0,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 192 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.19,Belgrave South Pharmacy,IGA,supermarket,VIC,2026-02-14T22:01:06.340861,0,0,0,Emerald,5890,7.24,0.0,4,25,109,35,74,155.5,"Belgrave South Pharmacy (0.2km, ind); Belgrave Community Pharmacy (2.5km, ind); Upwey Pharmacy (3.9km, ind)",0.0,,
-42.7484982,147.2659412,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Nam Anh Pharmacy' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.11,Ren Jih Tang,IGA,supermarket,VIC,2026-02-14T22:01:06.349861,0,0,0,Rockbank,822,12.25,0.0,22,89,206,76,130,355.0,"McCrossin & Phan Pharmacy (0.2km, ind); Ren Jih Tang (0.2km, ind); Chemist Warehouse (0.2km, chain)",0.0,YES,VIC Growth Corridor - Western
