name,latitude,longitude,openDate,closeDate,private,active,bpl_uuid,uuid,location_type_id
Botanical Chemist Palm Cove,-16.744204,145.670761,644198400000,,0,1,I6XEln2PEfCuUALpWEZeRw==,I6XEln2PEfCuUALpWEZeRw==,
Botanical Pharmacy,-37.834221,144.982224,644198400000,,0,1,I6XO632PEfCuUALpWEZeRw==,I6XO632PEfCuUALpWEZeRw==,
Botts Pharmacy,-31.997981999999997,115.916382,644198400000,,0,1,I6XZRX2PEfCuUALpWEZeRw==,I6XZRX2PEfCuUALpWEZeRw==,
BOULDER PHARMACY,-30.782017,121.489555,644198400000,,0,1,I6Xjgn2PEfCuUALpWEZeRw==,I6Xjgn2PEfCuUALpWEZeRw==,
Boulevard Pharmacy,-23.357160999999998,119.73262,644198400000,,0,1,I6Xt432PEfCuUALpWEZeRw==,I6Xt432PEfCuUALpWEZeRw==,
Boulevarde Pharmacy,-33.863834,150.938736,644198400000,,0,1,I6X4RX2PEfCuUALpWEZeRw==,I6X4RX2PEfCuUALpWEZeRw==,
Bowdens Discount Chemist,-34.481266,150.901367,644198400000,,0,1,I6YCs32PEfCuUALpWEZeRw==,I6YCs32PEfCuUALpWEZeRw==,
Bowen Hospital - Pharmacy,-20.007322,148.239792,644198400000,,0,1,I6YNFH2PEfCuUALpWEZeRw==,I6YNFH2PEfCuUALpWEZeRw==,
Bowens Pharmacy Dubbo,-32.249404999999996,148.60282899999999,644198400000,,0,1,I6YXgX2PEfCuUALpWEZeRw==,I6YXgX2PEfCuUALpWEZeRw==,
Bowral Amcal Pharmacy,-34.479155999999996,150.41812099999999,644198400000,,0,1,I6Yh532PEfCuUALpWEZeRw==,I6Yh532PEfCuUALpWEZeRw==,
Bowraville Pharmacy,-30.646193,152.85304299999999,644198400000,,0,1,I6YsYn2PEfCuUALpWEZeRw==,I6YsYn2PEfCuUALpWEZeRw==,
Box Hill South Pharmacy,-37.828789,145.12159699999998,644198400000,,0,1,I6Y25H2PEfCuUALpWEZeRw==,I6Y25H2PEfCuUALpWEZeRw==,
Box Village Pharmacy Sylvania,-34.021152,151.09837299999998,644198400000,,0,1,I6ZBZX2PEfCuUALpWEZeRw==,I6ZBZX2PEfCuUALpWEZeRw==,
Boyanup Pharmacy LPO,-33.482639,115.728622,644198400000,,0,1,I6ZLr32PEfCuUALpWEZeRw==,I6ZLr32PEfCuUALpWEZeRw==,
Boyup Brook Pharmacy,-33.832951,116.38892399999999,644198400000,,0,1,I6ZWHX2PEfCuUALpWEZeRw==,I6ZWHX2PEfCuUALpWEZeRw==,
BRACKEN RIDGE PHARMACY,-27.319945999999998,153.042542,644198400000,,0,1,I6Zgdn2PEfCuUALpWEZeRw==,I6Zgdn2PEfCuUALpWEZeRw==,
Bradbury Village Pharmacy,-34.084435,150.812973,644198400000,,0,1,I6ZqxH2PEfCuUALpWEZeRw==,I6ZqxH2PEfCuUALpWEZeRw==,
Bradfordville Pharmacy,-34.726692,149.741241,644198400000,,0,1,I6Z1Cn2PEfCuUALpWEZeRw==,I6Z1Cn2PEfCuUALpWEZeRw==,
Bradshaws Pharmacy,-33.861885,121.89141099999999,644198400000,,0,1,I6Z/WH2PEfCuUALpWEZeRw==,I6Z/WH2PEfCuUALpWEZeRw==,
Brady Road Pharmacy - Dandenong,-37.954291999999995,145.212097,644198400000,,0,1,I6aKKn2PEfCuUALpWEZeRw==,I6aKKn2PEfCuUALpWEZeRw==,
Branch Demo Pharmacy,-32.899738,144.30043,644198400000,,0,1,I6aU1H2PEfCuUALpWEZeRw==,I6aU1H2PEfCuUALpWEZeRw==,
Brand & Brewer Hospital Pharmacy,-19.292599,146.79501299999998,644198400000,,0,1,I6afQ32PEfCuUALpWEZeRw==,I6afQ32PEfCuUALpWEZeRw==,
Brand's Pharmacy,-28.808297999999997,153.27647399999998,644198400000,,0,1,I6apuX2PEfCuUALpWEZeRw==,I6apuX2PEfCuUALpWEZeRw==,
Brand's Pharmacy - Spring Hill,-27.460131,153.02162199999998,644198400000,,0,1,I6a1032PEfCuUALpWEZeRw==,I6a1032PEfCuUALpWEZeRw==,
Branxton Pharmacy,-32.656178,151.352554,644198400000,,0,1,I6bAl32PEfCuUALpWEZeRw==,I6bAl32PEfCuUALpWEZeRw==,
Brassall Pharmacy,-27.596833999999998,152.746414,644198400000,,0,1,I6bLC32PEfCuUALpWEZeRw==,I6bLC32PEfCuUALpWEZeRw==,
Braybrook Discount Pharmacy,-37.781943999999996,144.864014,644198400000,,0,1,I6bVpn2PEfCuUALpWEZeRw==,I6bVpn2PEfCuUALpWEZeRw==,
Braybrook's Pharmacy,-34.637138,148.026047,644198400000,,0,1,I6bf/X2PEfCuUALpWEZeRw==,I6bf/X2PEfCuUALpWEZeRw==,
Breakfast Point Pharmacy,-33.842468,151.108521,644198400000,,0,1,I6bqRX2PEfCuUALpWEZeRw==,I6bqRX2PEfCuUALpWEZeRw==,
Bremer Bay Pharmacy,-34.392348999999996,119.379013,644198400000,,0,1,I6b0f32PEfCuUALpWEZeRw==,I6b0f32PEfCuUALpWEZeRw==,
Brentford Square Pharmacy - Direct Chemist Outlet,-37.836566999999995,145.184296,644198400000,,0,1,I6b/D32PEfCuUALpWEZeRw==,I6b/D32PEfCuUALpWEZeRw==,
Brentwood Pharmacy,-32.040661,115.849503,644198400000,,0,1,I6cJaX2PEfCuUALpWEZeRw==,I6cJaX2PEfCuUALpWEZeRw==,
Briar Hill Pharmacy,-37.709209,145.11975099999998,644198400000,,0,1,I6cT0n2PEfCuUALpWEZeRw==,I6cT0n2PEfCuUALpWEZeRw==,
Bribie Island Discount Drug Store,-27.083465999999998,153.16044599999998,644198400000,,0,1,I6ceSn2PEfCuUALpWEZeRw==,I6ceSn2PEfCuUALpWEZeRw==,
Bridge Mall UFS Pharmacy,-37.562542,143.861237,644198400000,,0,1,I6cy832PEfCuUALpWEZeRw==,I6cy832PEfCuUALpWEZeRw==,
Bridge of Belfield Pharmacy,-33.90239,151.084045,644198400000,,0,1,I6c+Mn2PEfCuUALpWEZeRw==,I6c+Mn2PEfCuUALpWEZeRw==,
Bridge Plaza Pharmacy,-35.704876,150.17687999999998,644198400000,,0,1,I6dIsn2PEfCuUALpWEZeRw==,I6dIsn2PEfCuUALpWEZeRw==,
Bridge Road Pharmacy,-37.818782999999996,144.998932,644198400000,,0,1,I6dS8n2PEfCuUALpWEZeRw==,I6dS8n2PEfCuUALpWEZeRw==,
Bridge Street Plaza Pharmacy,-27.535919,151.904587,644198400000,,0,1,I6ddf32PEfCuUALpWEZeRw==,I6ddf32PEfCuUALpWEZeRw==,
Bridgepoint Pharmacy,-33.82373,151.240616,644198400000,,0,1,I6dn2H2PEfCuUALpWEZeRw==,I6dn2H2PEfCuUALpWEZeRw==,
Bridgewater Pharmacy,-35.008831,138.76032999999998,644198400000,,0,1,I6dyBX2PEfCuUALpWEZeRw==,I6dyBX2PEfCuUALpWEZeRw==,
Bridport Pharmacy,-41.002174,147.39318799999998,644198400000,,0,1,I6d82H2PEfCuUALpWEZeRw==,I6d82H2PEfCuUALpWEZeRw==,
Bright Pharmacy,-36.729031,146.96138,644198400000,,0,1,I6eHDn2PEfCuUALpWEZeRw==,I6eHDn2PEfCuUALpWEZeRw==,
Brighton Bay Pharmacy,-37.905209,145.00083899999998,644198400000,,0,1,I6eRUX2PEfCuUALpWEZeRw==,I6eRUX2PEfCuUALpWEZeRw==,
Brighton Discount Drug Store,-27.292710999999997,153.062302,644198400000,,0,1,I6eb332PEfCuUALpWEZeRw==,I6eb332PEfCuUALpWEZeRw==,
Brighton Pharmacy,-42.698631,147.252747,644198400000,,0,1,I6emLn2PEfCuUALpWEZeRw==,I6emLn2PEfCuUALpWEZeRw==,
Brighton TerryWhite Chemmart,-35.018238,138.522842,644198400000,,0,1,I6ewun2PEfCuUALpWEZeRw==,I6ewun2PEfCuUALpWEZeRw==,
Brisbane Compounding Pharmacy,-27.447944999999997,153.035278,644198400000,,0,1,I6e7EH2PEfCuUALpWEZeRw==,I6e7EH2PEfCuUALpWEZeRw==,
Broadbeach Chempro Chemist,-28.029013,153.431976,644198400000,,0,1,I6fFZX2PEfCuUALpWEZeRw==,I6fFZX2PEfCuUALpWEZeRw==,
Broadbeach Day and Night Chemist,-28.027707999999997,153.430069,644198400000,,0,1,I6fPkn2PEfCuUALpWEZeRw==,I6fPkn2PEfCuUALpWEZeRw==,
Broadbeach Waters Pharmacy,-28.018169,153.41983,644198400000,,0,1,I6faBn2PEfCuUALpWEZeRw==,I6faBn2PEfCuUALpWEZeRw==,
Broadford Pharmacy,-37.204315,145.046631,644198400000,,0,1,I6fkVn2PEfCuUALpWEZeRw==,I6fkVn2PEfCuUALpWEZeRw==,
Broadmeadows - Sable Pharmacy,-37.684456,144.914291,644198400000,,0,1,I6fuqX2PEfCuUALpWEZeRw==,I6fuqX2PEfCuUALpWEZeRw==,
Broadwater Pharmacy,-27.937255999999998,153.40554799999998,644198400000,,0,1,I6f5GX2PEfCuUALpWEZeRw==,I6f5GX2PEfCuUALpWEZeRw==,
Broadwater Pharmacy,-33.65942,115.27991499999999,644198400000,,0,1,I6gDYn2PEfCuUALpWEZeRw==,I6gDYn2PEfCuUALpWEZeRw==,
Broadway Fair Pharmacy,-31.984097,115.81474299999999,644198400000,,0,1,I6gNsn2PEfCuUALpWEZeRw==,I6gNsn2PEfCuUALpWEZeRw==,
Broadway Pharmacy - Enfield,-33.887627,151.091721,644198400000,,0,1,I6gX8X2PEfCuUALpWEZeRw==,I6gX8X2PEfCuUALpWEZeRw==,
Bronberg Plaza Chempro Chemist,-27.995901,153.399414,644198400000,,0,1,I6giKn2PEfCuUALpWEZeRw==,I6giKn2PEfCuUALpWEZeRw==,
Bronte Pharmacy,-33.905983,151.263855,644198400000,,0,1,I6gsTH2PEfCuUALpWEZeRw==,I6gsTH2PEfCuUALpWEZeRw==,
Brooklyn Pharmacy,-32.365539999999996,117.011078,644198400000,,0,1,I6g4gH2PEfCuUALpWEZeRw==,I6g4gH2PEfCuUALpWEZeRw==,
Brooklyn Pharmacy,-33.548046,151.226425,644198400000,,0,1,I6hDF32PEfCuUALpWEZeRw==,I6hDF32PEfCuUALpWEZeRw==,
Broome Pharmacy,-17.952061,122.228973,644198400000,,0,1,I6hNUn2PEfCuUALpWEZeRw==,I6hNUn2PEfCuUALpWEZeRw==,
Broulee Beach Pharmacy,-35.848743,150.175827,644198400000,,0,1,I6hXoX2PEfCuUALpWEZeRw==,I6hXoX2PEfCuUALpWEZeRw==,
Bruce Rock Pharmacy,-31.878231,118.148697,644198400000,,0,1,I6hiCX2PEfCuUALpWEZeRw==,I6hiCX2PEfCuUALpWEZeRw==,
Brunskills Pharmacy,-33.830154,151.24444599999998,644198400000,,0,1,I6hsQX2PEfCuUALpWEZeRw==,I6hsQX2PEfCuUALpWEZeRw==,
Brunswick Family Pharmacy,-33.254425,115.838966,644198400000,,0,1,I6h2m32PEfCuUALpWEZeRw==,I6h2m32PEfCuUALpWEZeRw==,
Brunswick Heads Pharmacy,-28.539585,153.55127,644198400000,,0,1,I6iCBn2PEfCuUALpWEZeRw==,I6iCBn2PEfCuUALpWEZeRw==,
Brunswick Pharmacy,-37.768958999999995,144.961624,644198400000,,0,1,I6iMx32PEfCuUALpWEZeRw==,I6iMx32PEfCuUALpWEZeRw==,
Brunswick West Pharmacy,-37.753986,144.94598399999998,644198400000,,0,1,I6iXMn2PEfCuUALpWEZeRw==,I6iXMn2PEfCuUALpWEZeRw==,
Bruny Island Pharmacy,-43.316165999999996,147.243103,644198400000,,0,1,I6ih9X2PEfCuUALpWEZeRw==,I6ih9X2PEfCuUALpWEZeRw==,
Bryants Road Day & Night Pharmacy,-27.665791,153.185562,644198400000,,0,1,I6isnX2PEfCuUALpWEZeRw==,I6isnX2PEfCuUALpWEZeRw==,
Brygon Creek Chempro Chemist,-27.869723999999998,153.29631,644198400000,,0,1,I6i3Bn2PEfCuUALpWEZeRw==,I6i3Bn2PEfCuUALpWEZeRw==,
Buckley Street Pharmacy,-37.754829,144.896378,644198400000,,0,1,I6jBXn2PEfCuUALpWEZeRw==,I6jBXn2PEfCuUALpWEZeRw==,
BUCKLEY'S PHARMACY,-37.916401,145.177032,644198400000,,0,1,I6jS9X2PEfCuUALpWEZeRw==,I6jS9X2PEfCuUALpWEZeRw==,
BUDERIM PHARMACY,-26.687689,153.04953,644198400000,,0,1,I6jejH2PEfCuUALpWEZeRw==,I6jejH2PEfCuUALpWEZeRw==,
Budgewoi Discount Drug Store,-33.234131,151.554916,644198400000,,0,1,I6jpN32PEfCuUALpWEZeRw==,I6jpN32PEfCuUALpWEZeRw==,
Buff Point Pharmacy,-33.23241,151.53883399999998,644198400000,,0,1,I6jzhn2PEfCuUALpWEZeRw==,I6jzhn2PEfCuUALpWEZeRw==,
Bulahdelah Pharmacy,-32.412197,152.207382,644198400000,,0,1,I6j+TH2PEfCuUALpWEZeRw==,I6j+TH2PEfCuUALpWEZeRw==,
Bulimba Pharmacy,-27.451476999999997,153.061081,644198400000,,0,1,I6kJCX2PEfCuUALpWEZeRw==,I6kJCX2PEfCuUALpWEZeRw==,
Bull and Owen Pharmacy,-38.150462999999995,144.36447099999998,644198400000,,0,1,I6kTYn2PEfCuUALpWEZeRw==,I6kTYn2PEfCuUALpWEZeRw==,
Bullcreek Discount Pharmacy,-32.057178,115.864616,644198400000,,0,1,I6kdxH2PEfCuUALpWEZeRw==,I6kdxH2PEfCuUALpWEZeRw==,
Bulli Pharmacy,-34.336487,150.91305499999999,644198400000,,0,1,I6koS32PEfCuUALpWEZeRw==,I6koS32PEfCuUALpWEZeRw==,
Bullsbrook Pharmacy,-31.672506,116.031151,644198400000,,0,1,I6kynX2PEfCuUALpWEZeRw==,I6kynX2PEfCuUALpWEZeRw==,
Bunbury Drive-In Chemist,-33.340118,115.646141,644198400000,,0,1,I6k9I32PEfCuUALpWEZeRw==,I6k9I32PEfCuUALpWEZeRw==,
Bunbury Forum Pharmacy,-33.337157999999995,115.660179,644198400000,,0,1,I6lHo32PEfCuUALpWEZeRw==,I6lHo32PEfCuUALpWEZeRw==,
Bundaberg Discount Drug Store,-24.866045,152.350296,644198400000,,0,1,I6lR9n2PEfCuUALpWEZeRw==,I6lR9n2PEfCuUALpWEZeRw==,
Bundaberg Hospital - Pharmacy,-24.869324,152.3358,644198400000,,0,1,I6lccn2PEfCuUALpWEZeRw==,I6lccn2PEfCuUALpWEZeRw==,
Bundall 88 Chempro Chemist,-28.006096,153.412186,644198400000,,0,1,I6lm8H2PEfCuUALpWEZeRw==,I6lm8H2PEfCuUALpWEZeRw==,
Bundall Chempro Chemist,-28.010127999999998,153.409256,644198400000,,0,1,I6lxcH2PEfCuUALpWEZeRw==,I6lxcH2PEfCuUALpWEZeRw==,
Bundanoon Pharmacy,-34.656532,150.299286,644198400000,,0,1,I6mb0H2PEfCuUALpWEZeRw==,I6mb0H2PEfCuUALpWEZeRw==,
Bundeena Pharmacy,-34.084742999999996,151.151505,644198400000,,0,1,I6mm5n2PEfCuUALpWEZeRw==,I6mm5n2PEfCuUALpWEZeRw==,
Bundilla Pharmacy,-26.691401,153.114838,644198400000,,0,1,I6mxf32PEfCuUALpWEZeRw==,I6mxf32PEfCuUALpWEZeRw==,
Bundoora Medical Centre Pharmacy,-37.679722,145.071472,644198400000,,0,1,I6m8K32PEfCuUALpWEZeRw==,I6m8K32PEfCuUALpWEZeRw==,
Bundoora Medical Centre Pharmacy,-28.088836999999998,153.451752,644198400000,,0,1,I6nG0X2PEfCuUALpWEZeRw==,I6nG0X2PEfCuUALpWEZeRw==,
Buninyong UFS Pharmacy,-37.650107999999996,143.884705,644198400000,,0,1,I6nRK32PEfCuUALpWEZeRw==,I6nRK32PEfCuUALpWEZeRw==,
Bunyip Pharmacy,-38.097533999999996,145.718658,644198400000,,0,1,I6nb4X2PEfCuUALpWEZeRw==,I6nb4X2PEfCuUALpWEZeRw==,
Buranda Chempro Chemist,-27.500587,153.03655999999998,644198400000,,0,1,I6nobn2PEfCuUALpWEZeRw==,I6nobn2PEfCuUALpWEZeRw==,
Burdekin Park Pharmacy,-32.563438,151.17645299999998,644198400000,,0,1,I6nzKX2PEfCuUALpWEZeRw==,I6nzKX2PEfCuUALpWEZeRw==,
Burdekin Plaza Pharmacy,-19.572166,147.40490699999998,644198400000,,0,1,I6n+e32PEfCuUALpWEZeRw==,I6n+e32PEfCuUALpWEZeRw==,
Burke Road Pharmacy,-37.821579,145.05827299999999,644198400000,,0,1,I6oJbn2PEfCuUALpWEZeRw==,I6oJbn2PEfCuUALpWEZeRw==,
Burke's Riverwood Pharmacy,-33.949515999999996,151.052704,644198400000,,0,1,I6oUvX2PEfCuUALpWEZeRw==,I6oUvX2PEfCuUALpWEZeRw==,
Burleigh Chempro Chemist,-28.097313,153.440796,644198400000,,0,1,I6ofc32PEfCuUALpWEZeRw==,I6ofc32PEfCuUALpWEZeRw==,
Burleigh Town Chempro Chemist,-28.096338,153.44101,644198400000,,0,1,I6op0H2PEfCuUALpWEZeRw==,I6op0H2PEfCuUALpWEZeRw==,
Burnett Heads Pharmacy,-24.764135,152.405014,644198400000,,0,1,I6o0MX2PEfCuUALpWEZeRw==,I6o0MX2PEfCuUALpWEZeRw==,
Burnie Plaza Pharmacy,-41.051758,145.904953,644198400000,,0,1,I6o/lX2PEfCuUALpWEZeRw==,I6o/lX2PEfCuUALpWEZeRw==,
Burnie Plaza Pharmacy,-28.429779,153.47053499999998,644198400000,,0,1,I6pKHH2PEfCuUALpWEZeRw==,I6pKHH2PEfCuUALpWEZeRw==,
Buronga Pharmacy,-34.16938,142.180115,644198400000,,0,1,I6pUh32PEfCuUALpWEZeRw==,I6pUh32PEfCuUALpWEZeRw==,
Burrum Heads Pharmacy,-25.19171,152.61125199999998,644198400000,,0,1,I6pfAH2PEfCuUALpWEZeRw==,I6pfAH2PEfCuUALpWEZeRw==,
BURRUM STREET PHARMACY,-24.879514999999998,152.348465,644198400000,,0,1,I6ppWH2PEfCuUALpWEZeRw==,I6ppWH2PEfCuUALpWEZeRw==,
Burt's Village Pharmacy,-33.833683,151.143066,644198400000,,0,1,I6pzpX2PEfCuUALpWEZeRw==,I6pzpX2PEfCuUALpWEZeRw==,
Burwood Community Pharmacy,-33.874565,151.105911,644198400000,,0,1,I6p9/X2PEfCuUALpWEZeRw==,I6p9/X2PEfCuUALpWEZeRw==,
Burwood Discount Chemist,-33.875549,151.105484,644198400000,,0,1,I6qIbH2PEfCuUALpWEZeRw==,I6qIbH2PEfCuUALpWEZeRw==,
Bushland Beach Pharmacy,-19.209322,146.670547,644198400000,,0,1,I6qTB32PEfCuUALpWEZeRw==,I6qTB32PEfCuUALpWEZeRw==,
BusikoÃ¢â‚¬â„¢s Pharmacy,-27.593045999999998,151.947723,644198400000,,0,1,I6qf4n2PEfCuUALpWEZeRw==,I6qf4n2PEfCuUALpWEZeRw==,
BUSIKO'S PHARMACY,-27.433048,151.720657,644198400000,,0,1,I6qqjX2PEfCuUALpWEZeRw==,I6qqjX2PEfCuUALpWEZeRw==,
Busselton Discount Drug Store,-33.649628,115.345451,644198400000,,0,1,I6q0332PEfCuUALpWEZeRw==,I6q0332PEfCuUALpWEZeRw==,
Busselton Pharmacy,-33.656281,115.322006,644198400000,,0,1,I6q/XH2PEfCuUALpWEZeRw==,I6q/XH2PEfCuUALpWEZeRw==,
Busy Bee Chemist and Newsagency,-31.948539999999998,115.85943599999999,644198400000,,0,1,I6rJt32PEfCuUALpWEZeRw==,I6rJt32PEfCuUALpWEZeRw==,
Byford Discount Drug Store,-28.644547,153.61468499999998,644198400000,,0,1,I6rT5n2PEfCuUALpWEZeRw==,I6rT5n2PEfCuUALpWEZeRw==,
Byford Glades 7 Day Pharmacy,-32.224953,115.987724,644198400000,,0,1,I6rePn2PEfCuUALpWEZeRw==,I6rePn2PEfCuUALpWEZeRw==,
BYFORD PHARMACY,-32.218745999999996,116.00817099999999,644198400000,,0,1,I6roqH2PEfCuUALpWEZeRw==,I6roqH2PEfCuUALpWEZeRw==,
Byron Central Hospital Pharmacy,-28.637365,153.555893,644198400000,,0,1,I6ry432PEfCuUALpWEZeRw==,I6ry432PEfCuUALpWEZeRw==,
Byron Compounding Chemist,-28.643317999999997,153.61399799999998,644198400000,,0,1,I6r9FH2PEfCuUALpWEZeRw==,I6r9FH2PEfCuUALpWEZeRw==,
C P Peoples Chemist,-31.958195,141.46608,644198400000,,0,1,I6sHV32PEfCuUALpWEZeRw==,I6sHV32PEfCuUALpWEZeRw==,
C W and S H Yip Chemist,-37.71909,144.99353,644198400000,,0,1,I6sRiX2PEfCuUALpWEZeRw==,I6sRiX2PEfCuUALpWEZeRw==,
C Wallis & Son Chemists,-37.841148,145.008087,644198400000,,0,1,I6sbuX2PEfCuUALpWEZeRw==,I6sbuX2PEfCuUALpWEZeRw==,
Cabarita Beach 7-Day Chempro Chemist,-28.332221999999998,153.56887799999998,644198400000,,0,1,I6smAH2PEfCuUALpWEZeRw==,I6smAH2PEfCuUALpWEZeRw==,
Caboolture Discount Drug Store,-27.076143,152.928818,644198400000,,0,1,I6swO32PEfCuUALpWEZeRw==,I6swO32PEfCuUALpWEZeRw==,
Caboolture Super Clinic,-27.08176,152.949295,644198400000,,0,1,I6s6an2PEfCuUALpWEZeRw==,I6s6an2PEfCuUALpWEZeRw==,
Cabramatta East Day & Night Pharmacy,-33.895229,150.93971299999998,644198400000,,0,1,I6tEu32PEfCuUALpWEZeRw==,I6tEu32PEfCuUALpWEZeRw==,
Cacas Day / Night Chemist,-34.923317,138.595657,644198400000,,0,1,I6tO6H2PEfCuUALpWEZeRw==,I6tO6H2PEfCuUALpWEZeRw==,
Cahills Great Northern Chemist,-31.090190999999997,150.92855799999998,644198400000,,0,1,I6tlSn2PEfCuUALpWEZeRw==,I6tlSn2PEfCuUALpWEZeRw==,
Cains Pharmacy,-27.715601,151.63507099999998,644198400000,,0,1,I6twv32PEfCuUALpWEZeRw==,I6twv32PEfCuUALpWEZeRw==,
Cairns Medical Centre Pharmacy,-16.925449,145.763092,644198400000,,0,1,I6t7Nn2PEfCuUALpWEZeRw==,I6t7Nn2PEfCuUALpWEZeRw==,
Calamvale Day and Night Pharmacy,-27.624537,153.048828,644198400000,,0,1,I6uFgH2PEfCuUALpWEZeRw==,I6uFgH2PEfCuUALpWEZeRw==,
Calanna Pharmacy - North Cairns,-16.904519999999998,145.757904,644198400000,,0,1,I6uP2n2PEfCuUALpWEZeRw==,I6uP2n2PEfCuUALpWEZeRw==,
Calanna Pharmacy Innisfail,-17.524271,146.02919,644198400000,,0,1,I6uaaH2PEfCuUALpWEZeRw==,I6uaaH2PEfCuUALpWEZeRw==,
Calanna Pharmacy Main Beach,-27.980303,153.42498799999998,644198400000,,0,1,I6uk332PEfCuUALpWEZeRw==,I6uk332PEfCuUALpWEZeRw==,
Calanna Pharmacy McLeod St,-16.920068999999998,145.76866099999998,644198400000,,0,1,I6uv/n2PEfCuUALpWEZeRw==,I6uv/n2PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Aitkenvale,-19.297573,146.76603699999998,644198400000,,0,1,I6u6VX2PEfCuUALpWEZeRw==,I6u6VX2PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Atherton,-17.265097,145.476044,644198400000,,0,1,I6vEqX2PEfCuUALpWEZeRw==,I6vEqX2PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Currajong,-19.271431,146.776245,644198400000,,0,1,I6vPD32PEfCuUALpWEZeRw==,I6vPD32PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Edmonton,-17.019455,145.728378,644198400000,,0,1,I6vaiX2PEfCuUALpWEZeRw==,I6vaiX2PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Kirwan,-19.313143,146.72905,644198400000,,0,1,I6vleH2PEfCuUALpWEZeRw==,I6vleH2PEfCuUALpWEZeRw==,
Calanna Whole Health Pharmacy Woodlands,-19.248699,146.669724,644198400000,,0,1,I6vwLX2PEfCuUALpWEZeRw==,I6vwLX2PEfCuUALpWEZeRw==,
Calen District Pharmacy,-20.898508,148.77119399999998,644198400000,,0,1,I6v62X2PEfCuUALpWEZeRw==,I6v62X2PEfCuUALpWEZeRw==,
Callaghan Campus Pharmacy,-32.895320999999996,151.708832,644198400000,,0,1,I6wFh32PEfCuUALpWEZeRw==,I6wFh32PEfCuUALpWEZeRw==,
Callala Bay Pharmacy,-34.995018,150.717422,644198400000,,0,1,I6wQOn2PEfCuUALpWEZeRw==,I6wQOn2PEfCuUALpWEZeRw==,
Callisters Pharmacy Kooyong,-37.840302,145.032059,644198400000,,0,1,I6wayn2PEfCuUALpWEZeRw==,I6wayn2PEfCuUALpWEZeRw==,
CALMANS PHARMACY,-33.970383,151.00795,644198400000,,0,1,I6wlYH2PEfCuUALpWEZeRw==,I6wlYH2PEfCuUALpWEZeRw==,
Caloundra 7 Day Midnight Chemist,-26.803362,153.121887,644198400000,,0,1,I6wwFn2PEfCuUALpWEZeRw==,I6wwFn2PEfCuUALpWEZeRw==,
Caloundra Chempro Chemist,-26.80348,153.119766,644198400000,,0,1,I6w6vX2PEfCuUALpWEZeRw==,I6w6vX2PEfCuUALpWEZeRw==,
Camberwell Local Pharmacy,-37.828678,145.05737299999998,644198400000,,0,1,I6xFcH2PEfCuUALpWEZeRw==,I6xFcH2PEfCuUALpWEZeRw==,
Cambooya Community Discount Pharmacy,-27.707120999999997,151.865265,644198400000,,0,1,I6xQT32PEfCuUALpWEZeRw==,I6xQT32PEfCuUALpWEZeRw==,
Cambridge Park Pharmacy,-33.747841,150.72190899999998,644198400000,,0,1,I6xbCn2PEfCuUALpWEZeRw==,I6xbCn2PEfCuUALpWEZeRw==,
Camden Hospital Pharmacy Department,-34.06279,150.693726,644198400000,,0,1,I6xly32PEfCuUALpWEZeRw==,I6xly32PEfCuUALpWEZeRw==,
Camden Pharmacy Focus,-34.053996999999995,150.696564,644198400000,,0,1,I6xwnn2PEfCuUALpWEZeRw==,I6xwnn2PEfCuUALpWEZeRw==,
Camden South Pharmacy,-34.078796,150.693176,644198400000,,0,1,I6x7YX2PEfCuUALpWEZeRw==,I6x7YX2PEfCuUALpWEZeRw==,
Camira Pharmacy,-27.636135,152.91679399999998,644198400000,,0,1,I6yg5n2PEfCuUALpWEZeRw==,I6yg5n2PEfCuUALpWEZeRw==,
Cammeray Pharmacy,-33.823623999999995,151.20988499999999,644198400000,,0,1,I6yrpX2PEfCuUALpWEZeRw==,I6yrpX2PEfCuUALpWEZeRw==,
Campbell and Freebairn Chemist,-29.774738,151.11264,644198400000,,0,1,I6y2CX2PEfCuUALpWEZeRw==,I6y2CX2PEfCuUALpWEZeRw==,
Campbell Pharmacy,-35.289238,149.154251,644198400000,,0,1,I6zAcH2PEfCuUALpWEZeRw==,I6zAcH2PEfCuUALpWEZeRw==,
Campbell Town Community Pharmacy,-41.93092,147.49345399999999,644198400000,,0,1,I6zK5n2PEfCuUALpWEZeRw==,I6zK5n2PEfCuUALpWEZeRw==,
Campbellfield Pharmacy,-37.687805,144.959457,644198400000,,0,1,I6zWMH2PEfCuUALpWEZeRw==,I6zWMH2PEfCuUALpWEZeRw==,
Campbelltown Discount Chemist,-34.878979,138.66387899999998,644198400000,,0,1,I6zg4X2PEfCuUALpWEZeRw==,I6zg4X2PEfCuUALpWEZeRw==,
Campbelltown Hospital Pharmacy Department,-34.078583,150.80642699999999,644198400000,,0,1,I6zrY32PEfCuUALpWEZeRw==,I6zrY32PEfCuUALpWEZeRw==,
Campbelltown Medical Centre Pharmacy,-34.07011,150.812347,644198400000,,0,1,I6z1x32PEfCuUALpWEZeRw==,I6z1x32PEfCuUALpWEZeRw==,
